Категория,Значение
C,38.14922
A,61.60746
B,95.6829
D,19.62691
B,3.83199
C,77.74488
C,95.10114
D,86.42918
C,83.87438
D,69.07784
D,31.5956
D,34.82796
C,65.98487
D,45.27712
B,70.52639
D,71.68825
A,68.91725
A,34.41221
D,96.83967
C,3.58545
B,13.2393
C,95.62954
A,9.98841
A,76.07497
D,61.53007
D,20.08128
D,21.42558
B,30.91705
B,35.02106
A,25.79741
D,20.41919
C,79.34192
C,40.61373
C,64.73747
A,64.21175
A,65.74613
A,7.71114
B,49.15669
A,2.40918
A,21.33513
B,47.29172
D,36.22349
D,49.33839
C,81.20536
A,15.36722
D,91.99446
C,40.75195
A,33.17481
A,96.66332
D,47.54338
D,6.83502
D,20.72947
A,28.48766
C,50.87537
C,4.78956
D,22.39837
B,52.86874
C,30.38408
C,10.99883
B,66.38119
B,21.77002
D,13.99731
B,14.83978
C,26.30766
C,46.82721
A,65.18579
B,85.18161
A,23.67438
C,45.79492
D,63.12676
D,57.2612
D,58.60054
C,3.92155
C,86.16579
A,98.86764
A,91.27261
A,66.96122
A,38.56367
D,58.81215
A,62.70729
B,85.24729
B,52.52128
B,49.51622
A,65.07215
D,23.54762
B,12.52788
A,91.99432
B,37.29631
D,8.21241
C,41.2975
A,25.63867
C,77.97779
B,85.70602
B,78.83382
A,35.71649
D,16.02532
B,28.95884
A,80.57588
B,40.25127
B,56.8694
D,50.31551
D,53.61113
B,28.8324
C,57.33494
B,16.52878
A,64.32298
C,31.57871
D,71.30623
C,7.87382
C,7.18058
C,11.79836
A,43.83544
B,30.8107
B,53.44796
D,87.55739
A,25.30615
C,83.93438
B,25.20938
B,26.38668
C,35.97956
B,59.97695
C,11.52866
C,21.864
C,10.19785
C,37.20825
B,58.83134
A,21.92203
A,26.49319
D,92.84668
A,34.75146
C,4.70271
B,80.03806
C,99.14985
D,33.53435
B,33.32058
C,68.15165
C,96.89802
D,27.07979
D,62.95216
A,55.96604
C,31.81637
D,64.30317
C,62.45374
D,5.55594
B,54.12457
C,14.0227
B,74.53108
A,71.86379
B,39.94301
C,93.35663
A,13.67867
A,62.65511
A,75.63758
B,21.87438
B,82.03688
C,58.62682
D,47.38444
B,77.23157
B,77.82441
A,10.12981
D,24.04977
C,44.15332
C,16.25428
D,90.89222
B,3.15646
A,88.85174
D,20.89293
C,36.66191
B,83.07149
B,68.04255
D,73.01572
A,83.38975
C,32.2048
D,72.39566
A,85.04816
B,46.33499
B,48.53524
B,79.91005
A,87.22177
C,66.7943
B,0.03516
D,30.38538
A,6.34498
D,91.03772
B,74.25421
D,50.95611
A,45.24176
B,82.71322
A,40.48577
A,81.15911
C,18.12415
D,79.214
B,26.49421
D,11.91355
B,37.50331
D,74.23486
D,98.00172
B,27.35406
A,42.42529
B,26.72307
C,79.75886
C,0.12078
B,93.17169
D,8.5391
B,71.50751
B,83.78456
B,35.18669
B,32.13193
B,13.97181
D,64.67089
B,41.84001
A,1.57188
A,75.51592
B,33.23386
D,33.30112
D,72.59302
A,47.47906
C,47.73385
C,18.64229
A,82.28254
B,88.58608
C,29.57464
A,53.53452
D,44.97488
B,58.27604
B,35.64899
C,63.13952
D,72.96684
D,77.66636
C,96.21697
B,98.17722
D,57.16414
B,31.41842
B,9.52398
A,59.55174
C,35.03019
C,3.28559
D,49.26351
D,48.64752
D,46.63093
A,81.38571
B,21.87469
A,81.51573
D,64.78736
B,15.68602
A,1.22321
D,96.14173
B,62.10621
D,82.07923
A,97.5088
B,65.09652
D,49.70061
A,40.28546
A,0.0791
D,70.53668
D,97.08385
A,66.04099
B,64.8324
B,57.52786
A,15.67484
B,75.27927
D,21.41809
B,91.52653
B,75.53509
D,14.39981
B,43.85524
C,20.3269
D,17.30217
A,17.51859
C,43.7376
A,51.40056
C,20.18069
B,88.88886
B,90.5442
A,66.95154
D,12.21449
B,79.37898
B,19.73956
C,8.76447
D,35.30109
C,42.16399
C,81.33472
C,62.07539
C,5.21624
D,84.91844
C,52.06609
C,98.46213
C,30.66761
B,84.84655
D,4.8683
D,86.95811
C,20.84911
A,76.01196
C,73.78614
C,32.10115
A,74.19184
B,25.44936
D,68.03864
C,67.03054
B,51.34813
C,26.6267
D,70.18877
A,85.54004
C,82.95272
A,4.66998
D,67.49449
B,3.47885
B,52.49191
B,3.47981
C,17.03262
D,93.11114
D,88.2839
A,32.89576
A,8.66772
C,18.76287
A,26.82579
C,61.98982
A,6.82794
C,56.29498
A,37.68157
C,13.28029
D,54.78466
D,87.18895
B,16.86429
B,10.34416
D,23.60991
A,96.71962
B,85.2273
D,0.29264
A,9.96854
B,99.34997
A,85.37396
C,9.43652
D,50.86435
D,19.16609
A,44.7921
B,10.05875
A,81.57786
C,81.88728
D,27.04297
B,5.88637
D,32.62293
B,55.89396
D,41.24336
D,98.87483
D,50.82673
B,89.89169
B,90.24982
A,70.2511
C,7.8825
B,85.62834
C,12.28173
A,66.53637
A,55.5686
D,73.61656
B,75.75294
C,22.95285
A,52.8708
D,76.14142
D,50.78504
D,61.92585
A,84.24368
A,50.14658
B,49.18325
C,71.84225
A,95.84088
C,13.49167
A,26.21685
D,20.22428
B,14.51749
D,68.7876
B,8.54991
D,27.56478
D,94.07889
D,8.88322
A,55.1613
B,55.7339
C,7.8559
A,87.12102
B,26.3596
D,58.33472
B,74.08239
A,83.15465
D,33.24163
C,36.28234
D,44.51882
B,38.19487
B,35.70939
B,64.16196
A,61.7166
A,56.75469
C,21.36873
B,16.38413
D,91.97669
B,32.05924
D,23.62339
C,19.57663
A,25.17967
B,48.25953
A,29.76281
C,95.18046
A,97.5809
C,61.77871
A,21.2334
A,82.5383
A,80.8462
B,52.86369
B,75.70703
C,53.84393
B,29.32
A,30.95639
C,66.34227
C,30.47193
D,76.79383
B,19.56244
B,34.98446
D,37.60632
B,64.31829
C,57.26742
A,40.55492
B,65.23501
C,55.7534
A,74.33804
B,52.27782
A,77.2156
B,99.82499
C,46.68332
C,6.62126
C,31.27469
B,22.87342
D,6.07802
C,4.48245
B,44.84471
B,36.14151
B,36.55459
A,23.06365
A,96.15974
D,25.47222
B,17.93874
A,18.69616
D,11.33155
B,83.44012
B,95.19838
D,52.27094
C,9.12181
C,42.43155
B,10.17873
D,55.52297
D,55.28817
B,98.63097
B,74.07038
D,30.90974
A,38.22318
D,5.50798
A,35.07715
B,48.12336
C,75.32101
C,46.81874
B,53.63824
A,19.95505
D,76.47594
C,37.3919
A,71.12199
B,65.53392
A,84.04057
D,45.73979
B,52.92899
B,68.80322
C,90.65485
C,95.52472
D,24.97298
C,63.75302
C,37.91172
B,96.16393
B,94.05331
A,88.76087
A,28.26912
D,19.52106
A,96.10681
A,16.27498
D,7.10194
D,14.47723
B,33.70123
C,73.11403
B,51.63236
C,65.3209
D,83.41303
D,20.57081
B,23.62234
B,28.53611
D,89.85321
D,57.35683
C,47.59122
C,11.43631
C,21.85186
A,64.51918
D,31.38602
D,50.46952
C,80.51403
D,32.19222
C,23.57577
A,40.47041
B,82.268
D,27.14742
B,88.5311
B,49.53821
B,72.42196
D,36.55864
C,31.46498
D,52.1252
C,70.10502
D,8.88976
B,27.79081
C,94.42473
B,28.21089
B,80.41945
D,61.29772
A,77.82943
A,48.96249
A,68.36476
A,63.72331
B,82.08283
C,70.36581
A,49.94532
A,30.45087
C,85.60941
C,31.66034
B,88.8658
A,62.00368
C,27.23383
B,35.80331
D,65.38841
D,89.11433
B,29.01969
B,42.55313
B,35.88612
C,70.65204
B,65.84343
B,51.95766
D,91.86411
A,96.06816
C,45.81978
D,70.10658
D,48.1363
A,43.16844
C,4.58413
B,2.9949
A,69.52811
A,8.39622
B,7.84631
B,47.34444
A,29.18559
A,78.50612
D,63.36662
D,89.99755
D,84.98175
D,84.96647
C,24.14279
C,63.57932
A,54.3596
B,33.83096
C,44.15849
D,78.98694
B,95.47748
B,1.47088
B,82.44027
B,31.78908
B,84.54299
A,78.61396
A,16.69069
D,63.95082
C,91.24592
D,24.4818
C,68.85873
C,60.16239
C,63.37943
B,37.94795
A,47.06405
D,84.44847
D,97.4708
C,45.91925
B,47.44061
D,75.80674
C,59.29044
D,57.78708
A,7.31459
B,82.96023
B,76.71433
A,78.56481
B,32.04666
D,4.64324
B,64.99443
D,47.21505
A,55.85121
A,44.49189
C,48.42658
D,15.87972
C,87.41867
B,68.47141
B,12.84869
D,39.09179
A,20.90479
A,57.91854
D,20.20413
B,95.70521
A,60.68013
A,32.35283
B,55.48845
C,87.508
B,26.20705
A,99.99927
B,48.43008
D,92.9138
D,35.18383
D,84.05555
C,58.46261
B,93.96515
B,63.74713
C,26.76539
C,31.25198
A,97.79413
D,86.81624
D,91.213
C,93.05279
B,79.55243
A,3.55259
D,35.65471
A,97.60465
D,37.58781
B,65.10354
C,22.0911
B,65.10345
C,34.6352
A,34.8772
D,55.46293
C,58.52284
C,11.79774
A,54.22247
B,75.12802
C,75.55435
A,91.75073
C,38.54044
B,39.47907
D,63.40892
C,66.70466
A,77.23177
D,75.03242
C,2.10004
B,77.19241
A,37.65009
A,39.77329
D,94.34409
A,61.4307
C,4.11852
D,20.04417
B,41.19195
C,44.88036
B,21.45651
B,94.17941
D,5.40132
D,91.94084
B,37.44052
B,99.84138
D,99.42114
B,74.82237
B,34.51463
B,85.04778
D,10.83639
B,67.16365
B,18.68712
B,95.74065
A,83.76071
D,87.82739
A,0.37077
C,14.71125
C,17.48308
B,19.84026
B,75.49428
D,47.29676
A,92.63352
B,45.72615
D,91.13101
A,70.10583
A,75.05741
D,93.19551
C,5.13715
D,25.3338
C,30.76904
C,80.28954
A,96.65853
D,40.92238
B,45.69806
B,17.32466
A,48.59554
C,67.1173
D,5.1609
A,27.78439
C,79.6354
A,28.40973
B,12.42211
C,44.71407
C,57.37353
B,98.36832
B,72.78579
A,45.94466
A,56.15539
B,58.74395
B,19.61191
C,81.34218
C,14.82807
C,89.87074
B,67.85169
D,31.24638
C,46.91677
D,53.49353
A,43.75288
A,30.1899
B,76.91678
A,65.84833
C,46.44811
B,39.00448
D,66.73919
B,38.30233
A,58.67024
B,66.61929
D,22.00577
C,86.36987
B,30.52921
D,67.96213
C,58.08944
C,56.9399
A,60.08706
D,96.29792
A,0.33579
B,16.08526
A,83.71445
D,41.75006
D,88.59005
B,37.49976
A,44.74216
C,15.8788
C,94.25669
C,85.10718
D,60.22686
D,37.45838
B,61.92683
B,48.34196
D,44.10505
D,67.07327
A,55.0527
A,86.368
B,58.92922
A,79.16075
B,87.67045
B,98.50456
D,76.30438
D,70.1493
D,90.46112
D,76.07016
A,89.54994
A,28.96236
B,56.93702
C,71.16667
D,24.47196
C,79.05212
A,0.10714
D,73.11259
C,38.44042
D,64.6933
C,54.33838
B,4.64084
D,20.42329
B,39.88051
B,24.46512
C,16.59873
A,20.15755
C,8.46115
D,6.65377
B,39.06422
B,80.53272
C,54.89221
D,51.32992
D,68.1313
B,95.80938
A,88.43692
D,42.35598
C,58.88684
C,46.76986
A,53.781
A,2.27939
B,15.85122
A,64.36182
A,48.21455
D,5.82034
C,62.63581
A,7.66591
A,96.58181
C,32.2093
A,27.81299
C,26.46549
B,5.20985
B,28.28416
A,29.25022
C,13.58338
B,84.59632
C,90.65653
B,98.22716
A,42.73449
B,15.45304
A,75.73794
B,54.1404
D,71.62163
A,70.73869
A,82.98822
A,17.86126
A,47.51172
B,24.2602
C,75.10881
A,56.68833
B,26.70333
C,90.95516
D,57.3199
C,70.96196
C,92.72565
D,42.15631
C,81.07918
D,65.9094
B,53.08002
B,59.90297
B,20.12249
C,23.79583
D,40.17611
D,53.5822
C,57.72589
A,66.47331
A,83.36896
B,32.01198
A,19.97664
D,17.15182
A,93.45753
A,8.573
A,50.28518
C,35.88762
A,63.52334
B,5.46988
D,59.69699
C,22.47923
C,21.15793
B,5.50176
C,5.93625
D,92.58137
C,39.96631
A,73.99048
D,24.0123
C,20.62459
D,88.96354
A,17.65905
D,98.45058
B,67.51282
C,81.62191
A,6.59375
B,4.98646
D,13.47678
D,44.49183
A,77.24857
A,46.46469
C,11.88346
D,65.99529
D,70.77574
C,3.0015
D,54.35188
A,28.24513
D,63.63117
D,55.95336
D,73.93459
D,42.43032
C,65.70182
D,46.16164
C,50.78002
C,76.52906
D,89.30901
C,46.41378
B,41.46346
C,46.83729
C,27.92709
A,6.5155
B,68.84853
B,6.9229
B,9.73468
C,25.13652
A,30.7946
A,85.73676
A,86.87725
C,25.97838
A,74.36783
D,83.27722
D,34.68255
A,91.53222
A,59.60428
B,88.66232
A,15.86316
D,49.99286
A,45.34191
B,34.26954
C,85.49464
B,89.91417
C,90.37268
B,50.65228
B,40.06878
C,0.83221
B,4.22822
B,2.74876
D,59.64325
D,58.97715
D,72.92987
C,83.09063
C,32.77369
C,7.55655
B,53.03849
B,19.0012
C,94.89523
B,87.63538
C,29.39076
A,17.31043
A,90.06955
C,75.05578
A,41.65162
A,98.31052
B,72.81577
A,67.66665
C,89.06395
A,96.9778
D,76.47467
C,98.58685
B,57.66725
D,15.417
C,40.07748
A,70.42833
B,12.98958
C,43.01616
D,97.7014
B,77.78641
B,26.83617
D,48.42759
B,67.65684
B,86.17367
A,17.79542
B,94.711
C,59.53917
B,20.30194
C,22.4165
B,96.3672
B,86.81328
B,16.75111
C,4.21751
D,30.20641
C,33.57443
D,82.88966
D,35.5528
D,37.60636
B,80.61982
D,0.23203
D,12.14233
C,55.76304
A,68.96294
C,46.49917
C,90.68925
D,23.43433
C,70.32083
A,97.96379
C,68.68911
D,98.47213
A,99.31793
A,76.59425
A,46.43787
B,67.21185
C,47.18312
C,9.83743
D,24.85462
B,53.25828
A,29.83019
D,56.10532
C,48.63545
A,19.90067
A,81.06608
A,6.3274
A,10.92872
D,34.49936
D,25.52544
C,12.58088
C,15.77754
C,54.6602
A,56.06013
B,3.25701
B,38.79166
C,94.03618
B,8.73751
A,47.13671
A,42.46978
A,9.67353
A,0.33974
C,22.595
B,33.58989
D,65.48715
D,49.47379
A,24.45981
B,17.44593
A,54.7407
C,40.82582
D,74.7407
D,78.95023
D,83.09178
D,21.47884
B,87.69987
A,82.32447
D,92.7239
A,63.10974
A,3.44858
C,34.83068
D,10.626
A,35.71551
A,55.90263
C,68.84043
D,7.43129
D,87.04368
B,29.61399
C,63.60625
C,66.73349
C,99.38649
A,72.82024
D,17.42986
D,95.96177
C,99.5966
D,97.10357
A,84.99313
C,12.13654
D,36.46548
B,1.88378
B,17.10337
C,0.04933
B,62.18427
A,26.2237
A,49.10486
A,64.77285
B,25.06069
C,56.80708
B,69.11791
A,5.80977
D,30.80071
A,12.01339
B,81.77361
D,51.00816
D,82.3209
B,18.59065
C,10.91669
A,45.44396
D,87.84292
D,38.16355
A,67.71434
A,61.36002
A,28.5462
B,11.16988
D,30.83026
B,79.54167
D,90.33703
B,67.61001
D,53.22814
C,82.74465
B,26.23517
C,93.60085
A,40.64024
C,92.78435
B,0.57887
B,77.30047
B,45.56671
C,68.60618
B,25.554
A,87.77334
A,56.78897
A,15.88646
A,70.34347
B,69.73451
D,69.40846
A,88.3536
C,84.63791
A,33.44334
A,24.55412
C,13.28238
B,74.40661
C,75.7403
B,48.11143
C,88.26445
B,14.03255
B,24.34957
A,49.2302
A,2.85852
B,83.67932
B,99.65539
B,36.95015
B,33.83936
D,21.75892
A,85.5307
A,90.47241
A,27.88729
A,28.96668
D,14.09379
D,81.91415
B,4.71587
D,19.59574
A,71.89516
D,78.61462
B,43.80383
A,11.69956
B,22.81684
C,64.44626
A,26.47361
A,95.50507
D,96.81678
C,62.9684
D,80.8262
D,65.20686
A,29.60806
D,62.4078
D,50.90077
C,3.19599
C,90.70714
C,87.20999
A,18.26382
D,60.22335
A,57.28904
A,31.81218
D,90.42996
A,17.95839
B,2.25383
C,3.80729
C,59.57971
D,13.75766
A,26.2383
D,54.18386
A,11.67401
A,62.40551
A,51.06789
D,2.90377
B,67.59532
B,66.75611
D,85.22788
C,44.21599
D,67.84824
C,30.72467
B,13.13886
D,38.66931
C,54.21313
D,26.91079
C,83.58595
A,98.7147
C,70.22206
A,81.65836
A,22.85561
B,95.58762
A,84.87415
C,82.68196
C,25.46198
B,70.16608
A,92.85332
B,12.30514
D,79.9536
D,24.18201
B,5.28184
D,67.1712
C,80.49064
D,37.37404
C,40.3439
D,73.96217
D,81.80875
D,1.94419
D,21.02129
D,46.05781
C,79.97623
C,85.32381
C,92.85334
A,61.07427
C,88.82234
D,70.03881
C,89.83263
A,72.20593
B,59.86925
B,55.83082
B,93.5226
A,57.844
B,62.18638
B,55.24077
B,29.82854
C,89.18549
D,98.82151
C,76.16957
C,25.48007
D,76.14712
A,57.63861
D,78.56884
D,13.86972
D,62.90237
C,41.7448
C,79.38766
C,51.57317
D,73.4322
B,54.73737
C,39.51463
B,62.29857
C,48.06206
C,19.61711
D,74.38858
D,50.12695
B,33.38386
D,40.66929
C,45.24768
D,60.34786
C,91.37809
B,60.77312
B,18.38585
A,20.17224
C,90.18596
D,64.14471
D,76.91862
B,50.55404
A,8.9085
B,56.80708
A,47.84394
A,52.8558
A,56.29988
B,4.16956
B,51.76823
A,32.83383
D,28.64644
C,87.86332
C,76.82343
C,59.32771
B,98.12242
A,38.93283
B,11.14601
C,73.32602
B,5.67932
D,72.58876
C,25.92794
D,40.07935
B,27.93654
A,72.20967
A,26.05533
C,94.21652
B,29.39453
D,81.52385
D,27.57069
B,11.34528
C,99.78126
D,27.60575
C,91.47335
C,80.66489
D,25.41814
A,55.65667
B,51.27978
C,81.79792
D,20.26442
C,45.66542
B,9.03364
C,17.68595
A,31.13043
C,37.14649
D,15.37728
D,70.4982
D,40.1432
A,99.12101
D,99.51455
C,93.8
D,84.42963
C,70.6152
B,64.93124
D,30.01148
D,33.47406
C,32.91513
B,25.01214
D,99.24767
A,84.98396
D,5.73518
B,98.34974
A,31.83485
B,50.72591
A,22.6131
C,10.60788
A,33.23398
A,79.91655
A,85.41203
C,66.66808
C,15.73205
B,12.93057
A,9.60854
C,44.95766
A,80.47582
B,31.23681
A,59.9515
D,7.13796
C,11.71033
B,8.3057
D,46.8983
B,36.91266
C,37.12137
A,70.08379
C,93.88126
C,71.6634
D,3.39555
A,73.77171
C,19.34093
A,63.96692
C,15.51784
A,4.81711
C,99.96348
D,97.95065
B,74.27199
A,28.73444
A,83.6022
B,71.27334
D,49.1057
C,76.76919
C,0.67321
B,40.69135
B,4.44188
C,75.1487
D,82.35265
A,69.70847
A,61.41553
D,93.68793
C,70.34634
D,97.76456
A,97.36554
C,25.9952
A,76.36946
D,15.33172
A,62.09583
B,5.54431
B,58.62547
C,70.74935
B,4.73166
D,12.83861
A,81.2687
A,84.66853
D,80.64844
B,34.15327
A,79.4823
A,54.51207
D,90.41907
B,18.14096
B,65.45847
D,1.62594
B,49.16951
B,43.01434
C,17.38742
C,17.87276
D,5.41222
A,50.64952
D,57.96581
C,76.34118
D,23.99096
C,48.14885
C,87.0059
D,6.699
B,91.13849
A,52.46849
D,0.36336
B,18.52093
D,10.46308
C,29.00793
D,34.7737
B,66.97576
A,83.4665
D,60.80042
D,71.77472
A,24.12077
D,48.73359
B,0.48197
D,53.65043
C,53.01199
C,6.27676
A,20.96936
D,18.04942
A,56.48937
C,64.90777
C,85.06025
D,86.41547
D,3.73689
D,62.76176
B,1.19483
D,50.53263
A,18.78228
A,36.36144
B,8.62161
B,42.8393
B,25.73427
D,55.14796
A,25.31394
C,81.31955
A,89.67434
D,62.05675
C,56.84219
D,21.50294
D,41.89702
B,63.42944
C,66.08972
A,33.30501
B,67.05397
C,80.19253
C,94.82203
A,79.83306
D,62.40227
A,11.86445
C,2.12549
B,74.20007
B,66.77346
C,51.23179
C,67.56397
B,74.25125
A,66.10676
A,71.00178
B,52.35154
A,16.95628
C,38.37413
C,24.88511
B,61.6692
C,11.87792
C,22.91097
B,17.71259
A,0.26964
B,76.21915
D,61.34328
A,88.85996
A,88.55101
B,5.41496
C,12.42522
A,9.30085
A,67.7832
C,48.08811
A,6.55532
B,46.79716
B,96.49301
C,1.12084
D,31.50967
D,83.55959
C,83.37187
B,97.12107
A,66.18239
C,98.20581
D,78.71468
A,60.12343
B,8.80356
A,54.22469
D,79.89392
A,90.03696
D,80.14708
C,61.99807
B,98.44151
D,10.12962
D,76.82874
A,45.71259
C,34.57956
B,18.41968
B,1.45865
D,47.98038
B,11.22652
D,55.92781
B,20.20743
A,37.68915
B,14.51752
B,83.92214
A,56.95085
C,35.00179
C,9.5179
C,86.16965
A,89.75065
C,83.33211
B,92.85369
B,95.46795
D,64.56682
A,24.9665
C,15.35884
C,66.54843
A,41.6097
D,29.95467
A,57.3301
C,45.59565
D,66.55928
C,96.44469
A,5.04533
C,4.24232
D,55.0745
D,93.52859
C,75.00342
C,56.27572
B,40.60206
B,58.00585
B,56.69101
D,15.5912
C,88.4102
D,44.70056
B,70.50358
B,24.92621
A,9.25233
A,21.30961
D,55.47885
B,3.72954
D,91.5203
B,64.38419
D,61.96723
A,44.67844
A,77.72457
A,18.56727
B,63.11611
A,89.48091
A,56.17655
B,26.12572
B,20.20998
A,18.60206
C,11.09778
D,16.75803
B,81.20742
A,81.02228
D,12.48608
D,83.77439
C,65.07569
D,0.81583
A,93.68244
D,99.3125
D,18.43644
C,54.51134
A,92.00345
D,22.91896
A,32.70297
C,29.06824
B,51.90647
B,8.74032
D,72.14766
A,78.06286
A,58.88095
B,84.5127
D,53.28793
C,12.97041
B,21.3527
C,58.4185
D,72.13579
D,2.82894
A,48.83966
B,51.70443
B,26.695
D,32.03775
C,19.17599
B,71.6127
D,31.36714
B,76.37412
D,4.40019
D,65.38823
D,79.97258
C,44.21719
B,27.36418
D,31.81609
B,51.4059
B,52.85315
C,40.51358
C,85.80909
A,48.11741
C,68.36436
A,99.19081
B,86.69506
D,94.34999
B,57.98189
B,4.65751
C,89.75781
B,88.45805
B,95.13922
B,86.99352
C,67.8617
B,86.71303
A,6.03817
A,38.44552
A,92.27797
C,73.63833
D,1.65701
D,87.78137
A,11.74584
B,3.40276
C,22.74125
C,97.66879
D,72.36153
A,47.47372
B,17.39169
D,94.6048
D,41.48112
A,52.3692
C,16.88641
B,95.01961
D,44.97348
C,78.61791
C,53.53563
D,47.80468
A,78.64662
C,89.83813
C,86.5369
B,6.71623
C,74.72611
D,53.97966
B,68.64474
D,92.90756
B,56.24597
A,86.47055
B,96.22075
A,43.74294
C,65.33053
C,54.12323
D,14.03913
B,71.06032
D,38.18891
A,77.48255
A,84.45875
D,48.00446
D,90.03027
D,43.5449
B,48.05956
C,38.12602
B,69.49537
D,0.57192
D,11.13554
B,68.02204
B,71.08656
C,13.02837
B,59.81337
A,34.74292
A,93.17892
D,85.8963
B,76.25024
B,44.62486
C,93.05884
A,0.37612
D,28.29713
A,37.63165
C,12.89602
D,93.91605
B,64.95645
A,66.49129
D,90.24022
A,82.43226
B,81.82479
A,92.31453
C,97.83587
C,15.83446
B,64.86258
D,51.85448
D,14.04652
B,12.14492
B,31.14436
B,4.25142
C,48.76914
A,39.94325
B,63.91449
A,40.74597
D,45.64856
D,87.19529
D,66.98447
D,25.9497
C,35.95975
B,99.21809
C,98.29394
C,40.69454
B,35.9241
C,44.89941
B,55.68247
D,63.10466
A,79.38647
B,40.77787
B,26.05166
A,77.42965
D,95.65132
C,76.81477
A,65.75993
A,6.81419
B,58.32354
D,42.2189
C,62.76498
D,56.14468
B,44.3777
C,9.57187
D,56.79972
B,86.45723
D,0.12072
C,56.18418
C,76.69749
C,26.38972
C,45.13473
C,74.24823
D,53.25418
A,92.37917
B,4.19763
B,2.32766
B,69.75161
C,80.92694
C,18.9494
B,88.66833
D,0.11001
B,89.16683
B,81.81587
B,27.569
A,75.62857
B,40.80484
B,29.7017
B,3.41492
C,15.34419
B,24.30675
D,39.44166
C,57.74101
B,16.73653
D,45.79761
C,87.71472
B,98.55343
C,32.95159
B,92.96912
A,16.59515
D,31.61304
D,59.72657
A,52.53161
C,83.76492
D,3.45661
A,93.68424
A,76.28484
D,48.16309
D,7.64101
B,60.24005
A,20.75596
B,1.9222
C,75.41171
A,56.63617
B,78.36818
A,79.89121
C,3.38273
B,68.95203
D,25.4152
D,69.05793
B,38.49938
A,45.81045
D,97.15033
A,91.77253
B,25.78658
D,34.36883
C,85.32707
D,27.47015
C,48.71461
D,81.35283
A,66.28669
C,49.67012
A,58.63607
B,82.78311
D,75.04337
A,35.80372
A,92.69719
C,56.0679
B,82.51895
D,20.36581
C,9.03168
C,66.83809
D,22.00611
B,30.65277
B,81.07179
A,87.67993
A,92.63877
A,12.42925
A,12.68343
B,17.73333
C,70.05911
D,55.29077
C,67.17016
B,80.75816
B,38.76337
A,84.30239
B,23.53014
D,19.49393
B,52.10937
C,50.35402
B,90.17181
D,4.91514
C,44.78032
D,6.0366
A,45.10434
C,51.60266
B,61.65823
D,69.76789
C,81.14566
D,57.72925
C,41.33085
B,37.24241
D,83.67094
A,32.81099
A,98.83121
B,4.84232
D,17.96098
A,92.82671
D,38.35743
B,76.72822
B,96.403
A,85.68441
B,81.86992
C,11.649
D,94.91826
B,12.0805
D,51.35528
D,58.88817
B,18.21799
D,3.37153
D,84.53041
D,52.79286
A,63.10049
C,96.94304
A,56.0869
A,83.85045
B,23.12339
D,73.88181
C,59.34732
B,52.66615
D,47.89192
C,86.65154
B,79.11581
A,87.94128
D,84.05714
D,11.96334
A,20.81539
A,56.24917
C,6.91727
C,40.53966
B,33.87693
A,47.46976
A,71.86129
B,41.28391
A,42.99382
B,89.27888
D,86.66225
D,20.53903
A,40.63345
A,99.89217
B,51.93301
B,56.77304
C,70.21257
A,3.9341
D,39.83409
D,51.75142
A,16.95496
C,72.69508
B,21.67254
C,29.42699
A,88.09208
C,45.11297
A,81.29739
A,82.89681
C,9.35295
B,27.28834
A,14.04949
B,24.68609
B,28.12773
D,22.00265
B,25.54011
C,38.55703
D,40.52356
A,29.15906
C,4.70884
D,59.86513
B,87.45148
D,74.21305
C,1.68532
B,36.16446
C,22.1376
C,61.60685
B,30.23883
C,69.72901
C,64.47596
B,91.97163
C,54.17552
B,20.57578
B,91.32958
A,69.401
C,12.29143
B,4.49231
C,22.73538
C,36.5748
A,79.1926
C,38.22722
D,55.17386
A,95.71136
C,85.00392
D,49.80591
A,48.56866
D,77.28702
B,39.80018
B,22.98796
A,35.66486
B,89.29218
D,90.09112
B,62.63017
A,37.6954
B,59.63551
A,61.10575
D,5.51929
A,41.15486
A,61.3663
B,16.53968
A,52.74036
B,58.49906
C,92.96268
A,11.78161
D,60.00215
C,8.39462
C,7.84315
D,75.10511
C,50.2696
B,46.13925
B,94.07664
C,45.77867
D,2.73304
A,71.35276
A,71.91172
D,60.04879
B,56.79761
C,29.51834
B,14.53122
A,60.15118
B,71.72753
A,40.95005
C,19.87961
A,12.62938
D,89.53484
A,84.22055
B,55.64483
D,38.35413
D,29.93407
A,66.54818
A,6.79433
A,95.84243
A,62.93943
C,83.39915
C,66.33098
C,40.89815
D,17.66059
D,44.7208
D,11.15277
D,91.41391
D,89.79758
B,97.84732
C,96.54061
A,10.61239
D,3.49615
A,43.23136
A,71.56626
A,88.26293
C,72.42188
B,50.24912
C,94.15318
B,27.46362
C,43.38109
B,8.36135
D,69.04825
B,31.67317
C,81.3745
B,32.51809
D,92.3659
A,61.07317
D,46.23956
D,9.46099
D,18.96645
C,96.26325
A,62.80362
B,87.87198
B,51.55637
D,81.26779
A,79.73903
A,48.86703
B,86.2462
D,95.92473
B,59.21702
A,93.22524
C,88.06464
A,39.4231
B,77.00024
C,83.80024
B,17.62167
B,41.75619
B,11.59012
C,64.01088
A,47.67714
B,73.47503
B,1.9883
B,21.20565
B,51.5417
B,5.23954
D,23.43141
D,84.85134
D,18.02554
D,24.69628
B,87.47712
B,86.23027
B,36.7617
B,67.90807
D,95.40291
