Категория,Значение
A,98.08663
A,33.80891
A,14.47228
B,30.58101
B,33.97079
A,17.08267
D,88.26521
D,15.17413
B,28.63191
D,87.189
D,72.65468
C,24.63132
D,46.8047
D,81.83736
D,28.12684
A,42.86585
A,15.66083
B,37.86518
D,51.51299
A,81.64743
A,71.71812
B,62.12803
C,87.65156
D,47.51843
C,34.17419
B,24.12419
A,58.4419
B,38.75005
C,69.99992
A,3.34378
B,50.29076
D,10.48688
A,83.09028
C,3.98797
D,63.47988
B,99.88525
A,93.47019
B,29.01877
A,23.3498
D,39.09123
D,17.19723
B,23.58897
D,6.57181
A,35.71725
D,68.78407
C,12.38201
B,22.34363
B,23.41072
C,36.15972
A,1.89665
C,74.06846
A,60.00059
A,63.42836
B,10.312
D,18.21648
C,83.92498
D,32.21029
D,79.656
C,35.45295
B,27.88657
B,52.73215
C,3.8214
D,26.97377
D,6.20874
B,5.96854
A,6.40009
C,75.39831
D,8.8431
B,83.99247
B,31.78674
D,65.43654
C,76.84586
C,12.77879
D,39.90342
D,56.12179
C,81.21027
B,25.3081
C,86.395
B,39.80028
D,18.95645
D,54.85158
D,44.31796
B,4.89247
B,83.65381
B,60.50673
B,74.29448
A,91.73667
A,49.56529
C,2.08831
D,67.4115
C,25.64088
B,57.60069
C,48.09149
C,53.09108
A,56.05492
B,65.49174
D,24.08484
A,23.24226
C,73.51088
B,67.78864
B,59.80366
D,53.33073
B,71.37436
D,55.86036
C,78.00827
A,20.95365
B,22.18259
A,76.86154
C,60.89826
A,66.84614
D,63.40397
C,41.13241
B,83.57423
A,90.56467
B,46.31915
B,19.08762
A,80.71547
D,97.02453
A,93.64644
C,22.01139
B,85.41403
A,99.9313
D,47.07731
D,13.97759
D,70.41299
C,61.5101
A,43.52668
D,80.69561
C,36.3818
D,54.39165
A,26.8196
D,83.37335
C,32.77393
D,47.3494
D,53.10494
B,67.09064
B,81.28186
C,21.98297
D,69.52176
A,50.46387
A,30.07722
A,10.73007
A,29.95232
D,67.77192
B,52.57349
C,84.32499
A,71.78412
B,8.07695
B,39.70193
C,25.94888
D,11.16205
D,73.61914
A,9.81147
B,63.93703
C,18.52736
D,87.35167
B,40.25229
B,82.6126
D,91.40728
D,26.32566
B,33.37009
B,56.60866
C,18.56973
A,30.97211
C,82.69932
B,64.06181
B,46.73079
D,19.45386
A,71.61784
D,52.61989
A,66.80153
B,91.09629
D,85.71177
D,79.93652
D,54.60683
B,23.00526
C,18.72511
D,3.79143
A,17.68918
A,86.19406
B,45.05338
B,36.50863
D,80.58918
C,77.02363
A,38.25788
C,74.84177
B,66.46226
D,92.43107
C,42.37882
A,50.04689
A,22.33687
D,12.63823
B,36.13384
C,91.45996
D,20.6226
C,48.40586
D,29.40343
B,49.51822
C,39.2874
B,86.74232
B,73.29255
A,55.05579
B,87.48928
B,16.17118
A,55.01075
D,37.05276
C,14.77761
B,30.7864
B,63.9575
D,28.10265
B,76.38599
A,2.74538
D,81.48316
D,69.02602
D,61.21233
A,3.26968
D,24.25052
A,37.8981
D,4.25821
D,76.12147
D,52.38935
C,85.98805
B,91.14576
A,91.16402
B,60.89334
D,20.75336
C,87.77113
C,8.89624
A,22.34503
A,5.33742
C,93.52954
C,87.15869
D,34.21987
A,78.2563
D,85.95572
C,41.92394
D,79.68458
B,17.17654
B,62.96581
A,30.18157
B,49.46407
D,50.65491
D,44.49094
C,16.51328
C,84.08241
C,74.21191
D,29.27395
A,24.84099
A,13.208
C,52.16651
B,74.04814
D,7.46032
C,10.44072
C,4.00588
D,63.59869
D,28.81562
C,98.41235
C,46.57038
D,98.34561
A,60.18405
D,65.92215
A,2.63131
D,44.6645
C,24.3054
A,97.84223
D,56.32297
A,23.5511
D,50.50098
B,13.19436
B,81.38545
B,24.92383
D,60.12546
D,36.25683
C,85.91026
A,13.2135
C,12.16434
C,1.79548
A,70.05331
C,11.24932
D,69.79701
C,37.03518
B,83.3437
B,57.74179
A,57.20159
A,96.00671
B,37.79856
C,59.58192
D,78.894
A,31.26997
C,10.76271
D,0.73889
C,28.9645
D,95.26046
D,98.87142
B,24.70445
B,93.27578
A,59.4592
C,72.39523
D,39.81117
D,71.4458
C,76.44316
A,13.3559
D,19.40938
B,29.21182
B,74.89953
C,31.07148
A,93.0299
D,74.35998
A,28.11718
B,93.99005
C,26.76241
D,84.10316
B,21.71897
C,78.05713
B,25.97429
C,58.41153
C,68.86047
C,69.45809
A,26.56375
B,75.4462
A,92.77779
D,15.34515
C,20.53659
A,7.9235
B,18.45351
B,8.49005
C,40.55226
A,90.69136
A,67.66257
B,84.42274
A,16.22059
A,48.54929
C,69.02507
C,54.02927
A,85.80084
C,34.32694
A,68.09163
A,25.6928
C,31.87659
B,1.2036
B,68.69999
B,97.91949
C,26.85213
C,12.70403
C,24.63059
A,18.09738
B,76.98853
A,47.93399
D,14.33808
D,91.89313
B,65.48168
B,80.37498
B,92.53662
B,2.27597
A,71.61255
C,87.8325
C,75.49625
A,92.82919
A,19.84359
D,23.38834
B,9.17919
B,98.71523
A,81.32474
C,30.79681
A,27.52025
A,0.11287
A,56.05087
A,91.13093
C,53.05311
C,68.1898
B,89.32167
A,73.97903
D,53.51928
B,84.45118
A,9.54693
C,30.16838
A,55.13541
D,64.49425
D,75.73138
D,73.27816
D,95.16345
A,25.87526
B,51.11677
A,60.58431
B,47.57538
A,90.53461
B,20.34509
A,23.28009
C,87.60702
D,37.56622
C,13.28022
D,14.66894
A,40.83674
B,59.07752
B,5.55151
C,82.69449
A,34.39543
D,81.85258
B,42.31855
D,72.42921
B,66.65574
A,24.57389
C,1.46605
A,15.22622
B,97.79458
D,29.86573
C,54.61467
C,54.58492
B,81.26205
D,65.67349
B,73.07573
B,53.89195
C,40.35536
A,40.04754
A,52.86316
B,76.07387
B,83.85189
C,8.40541
C,75.28341
D,96.40354
A,30.67876
A,64.16309
D,61.89287
A,32.78835
B,32.84728
A,2.4642
B,78.41823
D,94.52016
C,78.28701
C,38.8395
D,87.38568
C,83.1282
A,7.32052
B,72.72759
B,87.94604
A,28.419
C,63.54
B,10.46638
A,89.21451
B,69.60186
A,47.43178
A,12.70813
C,89.41735
D,14.02181
B,61.94375
B,87.43939
D,3.52469
D,42.00446
C,83.84667
B,77.55421
C,93.96302
D,89.1082
C,61.15951
C,5.54057
B,65.879
D,41.29491
C,80.67134
D,74.50574
A,73.15238
A,63.74277
A,2.33804
B,94.7457
C,29.21416
D,43.3385
B,86.78848
C,74.3698
A,63.54211
A,31.95581
A,4.36498
A,6.68359
D,1.08341
D,52.51761
A,17.12591
C,84.45117
D,46.525
C,17.23822
A,72.81066
C,8.26361
B,16.5062
D,86.00678
A,78.72335
D,7.57409
A,50.81413
B,39.06043
B,93.07758
A,14.65923
C,65.53009
A,21.50481
A,89.53121
C,17.26675
B,71.72452
A,89.62915
A,11.99006
B,81.63268
A,42.40112
D,99.523
C,83.82414
A,44.0467
C,51.06177
B,60.29772
C,18.55673
C,49.43436
C,62.14904
B,53.18147
A,67.38896
D,81.44376
D,42.45265
D,21.45472
A,60.71362
D,79.8011
D,90.64557
B,52.42929
B,29.98358
C,43.42626
C,52.61706
A,99.3772
B,64.96487
A,66.94203
D,34.15478
C,29.58135
A,2.94772
D,81.66326
D,77.20757
C,82.7569
C,45.89095
B,45.89918
A,64.16291
A,96.51449
C,40.77397
C,19.61032
D,55.32188
C,21.02351
B,52.17489
A,54.57794
B,11.36411
D,53.95559
B,68.32823
B,25.88651
A,26.74473
D,10.90997
C,79.62082
C,1.91581
C,92.02048
D,18.09129
D,10.81022
D,72.32511
C,62.52921
D,46.85075
C,65.4876
A,45.21512
A,18.41596
D,13.63445
B,19.88589
D,44.76521
B,28.80941
C,55.21324
B,31.36164
B,89.8766
B,57.65023
D,12.1389
B,84.97348
B,56.32591
C,44.91676
D,84.93105
A,45.01893
A,26.37751
D,38.64757
D,7.2863
C,20.16341
A,38.88086
B,97.64157
D,48.74057
B,92.33459
C,97.21845
B,60.31651
D,77.13981
C,84.21285
A,73.89419
A,78.21797
C,83.92953
A,65.99069
B,57.67369
C,1.50991
C,40.76848
B,30.48885
B,30.13595
B,18.7832
C,2.18101
D,73.27884
A,4.27744
B,27.94933
B,77.75501
B,0.68307
B,1.84391
A,36.74916
A,89.68845
A,60.93049
D,28.98013
A,27.29844
A,51.98147
C,63.82
C,56.1389
A,19.90662
B,55.68582
D,74.90718
D,96.10844
A,82.37282
A,41.14767
C,72.44093
D,23.77342
B,57.46556
D,97.73734
D,50.33741
A,84.39688
D,81.63924
D,4.07951
B,94.9547
C,62.84655
C,97.04582
B,58.40586
B,97.56303
C,57.68223
D,40.33671
A,8.71111
B,62.74566
A,90.32047
A,10.06462
B,94.96017
B,63.78834
D,12.07859
D,33.79907
B,49.064
B,20.26765
C,83.14081
C,42.73208
D,76.64609
B,24.73757
C,39.80574
A,62.27694
A,83.44643
D,93.18541
D,9.57977
A,28.11994
D,43.88771
A,14.11526
A,62.91144
A,41.89646
C,40.64091
A,62.59533
A,67.37192
D,54.38923
D,44.64851
D,14.06437
A,5.73267
D,84.2233
A,67.28967
D,20.45972
B,84.67143
B,38.60876
A,92.31381
D,73.15772
A,14.00759
A,91.97226
B,94.6263
C,84.0501
C,1.09042
A,56.93685
A,56.25734
C,67.99542
C,60.31777
A,83.63912
B,65.09865
C,71.64409
D,52.40162
D,20.72791
D,64.98574
B,78.07922
A,15.47377
D,0.62761
D,86.36923
A,43.12076
A,65.37617
D,76.73083
D,31.48772
B,91.25154
A,29.94371
D,56.04338
A,78.344
B,88.19245
C,43.43085
A,52.41342
B,75.85517
D,62.01255
D,0.92747
A,90.49698
D,32.47121
D,2.64202
B,35.28664
C,77.47745
A,69.5457
A,94.43677
C,29.14129
C,42.61549
D,55.81284
B,45.09531
D,6.76958
A,94.52776
C,63.95916
D,50.28202
C,99.78064
B,35.62125
B,88.02633
B,39.54502
C,96.59594
C,45.43369
A,86.51041
C,28.21705
A,19.96621
D,99.29916
A,3.91928
D,28.90621
D,25.11784
D,76.47444
B,96.33044
A,87.74641
B,88.93164
B,67.51113
C,42.25853
A,33.11845
B,15.8935
B,27.04484
A,17.73211
C,88.03974
B,19.20941
A,84.31069
B,77.28053
C,6.7116
C,72.39081
B,69.35889
D,77.92669
B,86.89846
A,15.71831
D,1.828
C,30.64116
B,72.03994
B,27.82574
D,91.76226
A,70.05365
C,8.88698
A,90.51362
A,88.26358
B,17.93723
B,51.42366
B,65.44726
C,84.63529
C,40.88714
A,69.09485
A,75.7817
C,93.40003
C,30.92504
A,60.90131
A,81.78416
A,36.59049
D,4.44891
A,82.00619
D,37.54127
A,36.89303
D,43.35712
B,49.89137
D,92.00954
C,7.53223
D,98.95514
C,45.05568
D,45.06239
A,25.45482
D,92.51015
C,45.73494
D,50.20735
C,83.2088
A,27.28164
B,68.4225
D,27.40854
B,2.75434
D,56.98375
C,19.0421
C,84.4101
C,66.98092
A,34.2757
D,40.81038
C,51.52451
B,76.82838
C,78.78782
C,22.06795
A,18.81151
C,73.24322
B,6.10367
D,16.9337
A,0.11603
C,56.75524
D,19.88624
A,87.62305
B,69.92295
C,27.57834
C,14.30827
D,70.74221
D,37.08558
A,63.90583
D,65.0506
C,89.77783
B,60.13575
A,67.92499
D,43.81401
C,3.32087
C,96.90519
A,42.33314
B,85.91788
A,88.18011
D,26.59764
D,11.05956
B,79.36133
B,59.08627
C,47.26673
A,59.05986
A,71.26807
A,7.27903
C,42.0757
D,32.04996
D,11.8898
C,7.14709
D,94.35479
B,12.58493
A,69.09587
D,15.05251
C,63.55518
A,3.41127
B,64.46165
C,37.082
D,38.6006
D,81.85056
A,5.07541
A,96.01613
B,59.4782
C,70.37817
A,35.36427
C,17.36558
C,61.46611
B,39.1387
A,82.07663
D,42.92922
C,35.01265
D,61.45483
C,7.11789
A,60.41583
D,40.01329
A,26.50397
C,40.58264
A,24.60989
A,61.75096
B,12.30902
D,3.65568
A,3.19853
B,79.88205
C,28.96923
A,99.52971
C,94.05048
D,39.86792
D,39.37419
B,84.25471
A,91.10816
D,40.47587
B,33.60132
D,30.57732
D,97.04979
C,50.99373
B,26.65924
B,27.03911
B,3.55974
B,61.53647
A,54.42631
A,19.55654
B,13.59465
A,58.26642
C,48.94085
D,86.53743
A,2.82849
B,78.41379
A,44.70983
C,48.23133
A,26.20339
C,83.24507
C,8.48294
C,97.1425
D,81.85165
A,19.31169
A,15.48349
C,71.21229
A,78.53937
B,82.49136
C,25.65874
A,28.04897
A,76.06461
B,19.0399
C,70.31725
B,26.3696
B,75.67309
D,17.93205
D,87.94346
D,42.75761
A,7.78496
C,3.50915
B,35.31527
B,91.14739
C,34.42838
A,51.91319
D,51.89293
B,82.56142
D,0.35706
A,37.93309
B,43.68752
C,19.67772
D,31.27209
C,79.69728
C,42.77445
B,98.17576
C,93.11974
A,47.20366
C,46.75228
B,83.09978
D,12.7652
C,36.47526
C,12.09077
C,15.93979
D,19.05726
D,96.1409
D,38.70973
B,11.80154
A,74.49467
B,28.97994
D,20.53828
B,94.20676
B,6.16187
D,38.93444
C,44.48328
A,24.2873
C,10.53944
A,29.8072
A,11.10223
B,86.1857
C,25.89679
C,23.65172
D,84.51618
D,88.37771
B,25.05154
B,27.85907
A,35.64081
B,57.76162
D,58.29919
B,18.32472
C,12.4738
B,77.8703
B,87.76535
B,31.63002
A,78.47851
A,38.50336
C,71.56333
B,8.54699
B,83.98535
A,20.88055
D,65.64224
D,12.49523
D,93.87971
A,20.56318
A,72.68434
B,65.19709
D,21.57556
A,38.31537
A,41.45856
D,2.06939
D,58.50195
D,67.46676
B,91.81778
C,12.66216
D,12.38966
B,16.24375
A,17.10457
C,91.44797
C,77.47617
A,51.39193
B,5.33843
B,47.36411
D,51.27357
C,10.09006
B,53.15257
C,2.14055
B,55.14006
B,5.31008
C,79.46416
B,89.16556
D,32.97045
B,11.68573
C,60.52908
C,53.85579
D,99.02345
C,68.19834
D,95.72307
D,96.74009
D,3.77991
D,76.71815
B,56.91859
D,30.72796
D,4.45176
A,59.618
D,5.76972
A,71.22018
B,56.18835
D,18.2667
A,9.29282
C,18.39427
D,13.19721
C,4.77785
B,52.84248
A,1.33576
C,80.80426
A,18.83701
D,83.78493
D,30.90489
C,43.22638
D,80.60955
C,76.52795
A,62.5268
A,36.65035
A,91.94476
A,66.08805
A,44.68544
B,77.36082
B,58.11518
B,45.69525
B,10.06338
A,97.19639
C,90.17095
A,67.26095
A,48.08477
D,72.28453
A,20.489
B,99.70373
B,74.33065
D,65.67794
C,99.7351
C,80.6784
D,13.99999
C,28.90316
C,2.69956
C,28.00613
C,42.22118
C,43.11438
C,69.72758
D,98.5389
B,82.77589
B,25.34664
A,41.12798
B,70.01038
B,43.28253
B,87.26024
D,75.50633
B,80.06734
D,71.28709
A,20.39212
D,36.7604
B,30.52423
B,45.67191
A,2.70015
A,31.34849
D,33.98475
D,0.84121
C,21.11111
C,24.19333
B,80.00422
B,1.88131
C,50.75446
B,1.55689
A,75.66405
D,23.08532
C,13.31234
C,48.01103
A,83.34529
A,46.67659
B,33.59199
B,60.3313
D,12.58636
B,23.17156
B,22.7724
B,70.16997
A,83.94545
A,83.7519
D,70.84635
D,32.65827
C,93.83966
D,3.68128
C,30.90133
C,95.48548
C,30.25771
D,33.60787
B,67.63873
C,53.89253
A,33.58431
A,59.61327
B,96.68047
A,63.71624
D,42.59887
B,35.57149
C,38.13899
A,68.50142
A,15.6454
C,76.61507
D,28.24473
B,36.93778
A,41.56904
D,48.51775
A,67.51138
A,79.42602
B,95.13281
A,9.10528
A,49.21289
A,38.79351
C,79.90205
A,41.04358
A,32.20018
D,75.68532
D,29.36179
C,25.62959
C,12.08227
C,29.64973
D,94.31779
A,29.35775
D,12.94817
D,78.7569
D,2.53016
B,46.22915
C,62.53571
B,20.04352
B,72.0388
B,37.26883
C,35.71134
C,10.43075
C,24.37813
D,3.36568
B,42.99169
C,65.5102
A,47.16762
A,58.42089
B,13.51154
B,23.08044
C,8.47335
B,71.35203
A,64.02358
C,48.85685
D,62.06374
D,96.74158
D,40.5149
C,29.41622
C,66.56996
A,43.23276
B,29.62935
A,49.74781
A,16.79375
D,57.58269
A,90.42714
C,14.78047
C,1.29806
B,67.92169
C,4.2941
D,13.7497
C,47.84416
C,18.38517
C,67.46011
A,69.95282
A,16.09762
A,63.64477
B,10.84172
A,50.30079
A,62.281
D,17.28387
C,33.18292
A,45.88943
B,88.16012
C,24.75342
D,83.5825
A,96.87589
D,4.44675
D,73.82125
B,65.46314
B,50.54928
A,26.65776
B,98.45987
B,43.15362
A,8.10734
A,66.02787
D,13.91256
A,20.91274
D,53.80077
A,78.32574
A,53.67097
B,48.11975
C,30.61289
D,89.8037
C,73.23784
A,40.68629
C,96.56709
C,91.69321
C,9.58191
B,41.87625
C,44.43655
D,84.80345
B,64.78414
A,95.06076
C,61.93404
B,32.11519
B,92.70986
C,43.43201
D,91.55054
B,67.79347
A,80.12893
D,85.64072
C,25.95076
A,11.27655
C,63.11599
D,60.71644
D,82.69587
C,77.76725
C,28.81675
C,10.75728
B,21.41956
A,56.20933
D,86.7903
D,99.239
C,85.94203
D,38.47595
C,82.98744
D,60.44878
A,31.27293
C,79.58271
A,80.9699
C,4.75003
C,49.08308
C,24.40595
A,65.03275
C,28.07777
D,88.02548
A,46.32528
B,52.12148
D,71.49501
D,40.38183
B,76.68153
A,27.09798
D,42.50184
D,52.91437
C,17.97747
C,10.70991
C,66.91334
D,27.93784
B,59.01975
B,20.22536
B,59.66126
B,66.39422
D,75.8114
D,75.16259
B,68.68894
A,14.34973
C,84.9156
B,19.69954
B,60.96777
B,38.02551
B,12.00678
B,97.61285
A,18.78686
C,22.59422
B,47.41283
A,66.00289
B,89.00555
D,44.49519
D,2.88214
D,69.55946
B,40.36138
C,92.36149
C,20.72775
D,58.47812
A,83.65637
C,7.16129
D,86.67831
A,17.58794
C,68.10935
B,63.25947
B,70.1536
B,3.57904
C,90.62036
C,98.67596
D,93.49872
D,40.21536
D,0.31947
B,38.33709
D,28.88104
D,16.4919
A,82.40519
C,30.98722
C,51.77027
B,20.66196
B,85.06362
C,10.92489
A,75.60187
A,84.21736
A,86.68764
D,91.11062
D,1.03653
C,13.99712
B,81.50967
D,57.11802
A,88.69305
C,62.65282
A,37.81645
A,44.49862
B,46.19988
B,32.66156
D,47.06266
B,48.47017
B,64.52672
A,75.71537
B,96.37103
C,47.80895
A,20.46237
C,37.04679
C,61.97513
B,12.59613
D,51.93364
A,68.20128
A,45.41788
A,12.05986
A,72.33166
C,77.52226
D,37.20165
D,37.30753
C,79.44973
D,36.85573
C,74.14138
A,53.56824
B,9.50678
D,30.50375
A,24.19255
C,2.02921
A,57.5661
D,39.88066
C,13.52509
A,31.49225
D,77.96826
D,22.24648
B,71.43061
C,84.5646
C,42.94867
A,95.64513
B,0.04481
D,89.92872
D,27.99748
A,23.35689
A,81.23677
B,65.63447
C,75.70699
D,80.04585
D,47.39856
C,49.60502
C,61.43188
B,72.83232
D,57.21487
C,59.44572
B,27.18608
A,74.89242
C,7.49504
B,85.58146
B,13.80486
C,77.97309
A,74.12178
D,52.2128
D,13.09495
B,86.57619
B,88.28761
C,15.97744
D,35.19705
C,93.50636
A,3.77555
B,76.98474
A,13.34322
A,32.52206
A,31.71617
D,60.0657
C,23.65273
B,5.66769
C,81.54667
D,14.80761
C,79.77241
C,65.14972
D,47.26115
D,44.12817
A,11.99737
B,2.21326
B,90.41221
D,57.4468
C,30.36392
A,4.8438
D,22.50435
B,38.47324
C,7.58131
D,49.55431
D,84.01654
D,5.26351
B,20.4151
C,90.1768
C,74.72538
D,90.535
B,10.31577
B,7.83292
D,9.13546
B,79.43107
A,71.85621
C,7.2803
D,82.90844
D,59.45074
D,79.4231
C,72.53967
C,5.81921
D,49.45882
C,14.52696
D,22.00287
B,49.85745
C,36.62508
A,22.50771
B,70.23026
A,83.60751
C,66.58341
A,4.00118
C,22.46631
B,41.94294
D,85.94931
A,13.1769
D,26.79262
C,61.2355
D,50.24277
B,36.91604
B,45.11416
D,51.29565
C,96.23638
C,82.13145
B,30.30722
D,82.29475
B,64.76477
C,59.23301
C,67.07316
C,77.19914
B,42.23217
A,36.91171
A,12.54174
C,89.51121
A,3.47961
D,48.67631
A,30.18731
D,28.3398
A,43.0138
C,45.34108
B,39.89045
B,50.65568
C,89.87459
D,80.5721
D,77.75415
C,85.21275
B,83.37449
B,80.58123
D,80.49834
B,98.79265
D,32.90847
D,20.63785
B,10.08402
A,51.50347
B,63.06167
B,20.25483
A,96.85943
C,45.84497
B,86.72428
C,65.0171
A,61.35189
D,93.9416
D,3.93738
D,57.79074
B,76.64582
C,3.64554
A,37.99288
D,20.10978
A,45.27846
C,21.22187
C,61.25974
B,28.39565
A,14.22869
A,25.67283
A,84.28732
D,39.82361
D,38.61321
B,26.60283
B,13.9719
C,52.16786
D,26.78021
D,33.4042
A,25.69956
D,92.53614
B,12.44309
C,5.56654
B,28.96511
D,38.55821
D,61.80434
B,85.77781
A,36.18218
D,96.78234
A,64.68754
C,54.8612
D,31.12278
B,34.30349
A,30.82799
C,62.30257
C,32.47114
C,1.29277
D,20.09055
D,17.71148
B,0.42719
D,99.02636
A,34.56778
A,46.46063
C,87.81174
D,78.64729
C,91.5242
B,56.57128
A,76.17842
C,70.39185
C,17.0106
C,77.05622
D,91.54462
B,60.44758
B,39.93122
C,91.96916
A,91.09719
B,77.11028
B,45.58985
B,13.71201
D,82.95568
C,30.78856
A,3.38212
A,51.17538
C,99.73307
C,1.55563
B,19.27281
C,39.51663
A,89.39705
B,17.74725
B,34.04244
D,1.35333
C,29.24038
C,99.93385
A,87.97317
D,5.14735
B,87.32536
A,4.37292
C,23.59283
B,3.15047
B,17.93905
B,38.42816
B,25.52318
D,64.09838
C,56.65407
B,50.28956
C,72.67541
A,40.19969
D,16.89548
B,4.987
C,63.1113
C,52.03019
A,85.27484
C,34.16351
A,21.22158
A,57.47239
A,36.04998
C,28.23984
C,94.4737
C,39.46031
B,7.12287
A,99.32491
A,24.04864
A,86.40166
C,97.13605
C,76.29689
A,19.04005
A,62.78393
C,72.39243
D,47.76215
D,40.55074
D,17.0794
A,14.22868
D,7.77642
C,51.09355
A,29.93938
B,40.7483
A,48.04352
D,94.57932
D,14.25042
D,63.76683
B,67.2738
C,86.60333
C,66.61342
B,14.37458
A,11.56814
C,1.30154
A,75.71073
B,1.9536
D,93.30558
C,94.38291
B,62.58187
B,56.16001
B,26.61677
D,31.45706
C,71.84406
D,11.71278
C,36.69566
D,31.00864
C,75.89895
C,24.95515
C,35.46116
B,47.33562
B,52.38207
D,66.25579
C,49.8684
C,20.71131
D,35.1151
B,71.95665
B,75.46903
A,6.4835
C,68.66802
B,82.08138
A,16.49018
B,13.3484
D,35.34316
C,77.53755
D,45.13124
D,62.43491
D,51.55515
A,76.36029
A,38.72503
C,64.36997
A,72.83917
B,91.15433
B,60.0661
A,84.30189
D,86.04017
B,7.92035
C,83.43574
C,90.97235
D,38.90206
B,81.87122
B,40.10153
A,40.61249
B,9.06132
D,76.30556
B,26.31857
B,38.2113
D,71.84767
C,69.84305
D,17.0819
C,48.02906
D,35.73139
C,86.57555
B,57.52325
C,99.72492
A,14.62643
B,33.70952
B,82.55472
B,27.0264
B,53.48103
C,25.92583
C,51.8219
B,13.97111
D,78.00867
C,44.33436
B,30.05886
A,0.3075
C,7.21601
C,34.71297
D,90.04113
B,16.35109
B,88.14453
A,46.72042
D,27.70571
D,30.89212
A,6.38615
B,34.06606
B,14.17776
C,48.12535
B,91.84273
B,3.77378
C,19.65089
B,92.38825
A,66.36253
B,46.93756
D,95.35755
C,32.53733
D,19.92318
B,4.46389
D,81.13776
B,76.20499
A,17.40004
A,43.19879
D,8.17035
D,29.52038
D,78.51629
B,56.02405
A,38.89634
D,35.26128
B,98.12524
B,11.98901
D,16.59057
B,51.88421
C,49.02498
D,61.0344
D,97.30726
C,94.25691
D,46.6311
B,15.45819
B,44.2349
B,94.7498
D,25.67438
A,46.33697
C,28.74065
B,76.45698
D,59.82412
B,22.44047
C,27.16787
B,86.87694
A,3.06537
C,26.09397
A,28.43827
A,41.35914
A,42.72638
B,99.33107
A,2.66468
D,7.55718
B,4.87396
B,16.21635
C,83.61703
A,83.80011
D,51.17641
B,38.23679
A,67.02768
B,55.80637
C,28.43838
B,15.95473
A,76.28569
A,97.15415
B,30.89596
D,67.85477
C,27.40837
A,68.86139
D,77.18074
D,70.70438
D,77.97089
C,36.66775
D,93.4007
C,60.36742
D,45.45511
A,77.23907
D,39.24366
C,52.87222
D,59.30225
C,69.68998
D,47.99012
B,90.91031
C,78.83631
A,72.21927
B,95.20146
C,90.41675
D,8.55576
D,68.93172
C,32.26494
B,45.80544
B,86.91823
D,82.11956
B,33.5415
A,74.19299
D,54.95115
B,95.41463
D,59.04498
C,82.00043
A,83.55238
A,23.72278
D,91.4516
B,32.36278
C,61.25958
B,26.38292
B,7.01047
A,45.37246
D,90.10599
B,16.68976
A,29.98057
B,34.02378
B,92.0796
C,34.72227
C,1.18295
B,47.16229
B,57.82811
B,63.20113
A,1.27345
C,99.03674
C,4.66721
D,10.26993
D,29.29788
D,54.10594
C,48.63775
A,81.54029
C,80.97688
A,17.5648
D,10.38653
B,11.47074
D,16.7466
C,40.22461
C,64.02747
B,66.80182
D,28.79822
D,93.46849
A,40.22074
A,87.28481
C,11.23789
B,61.92397
D,16.26407
A,38.1518
D,58.27068
A,15.89405
B,44.22468
B,91.69893
A,55.00521
B,95.22087
D,68.43383
A,56.40664
C,54.36528
D,45.30725
D,47.52142
B,46.67243
A,94.08197
B,99.31053
C,60.75156
C,83.26526
C,72.24885
D,11.55271
B,98.0087
D,47.73975
C,50.15382
C,94.91373
A,97.03326
B,91.64671
C,29.32767
C,44.63299
D,61.66704
A,0.17758
C,13.00374
A,29.51553
B,23.36008
C,0.57116
B,75.46428
B,32.90249
C,78.772
C,76.86014
B,79.92718
D,3.8292
A,64.57379
D,10.72996
D,17.33281
A,18.53839
D,21.44371
D,27.71964
D,60.15549
D,16.28708
A,17.58287
C,88.15589
B,98.31859
C,92.10396
B,46.39118
C,39.19827
A,97.34649
A,71.36109
C,30.86157
C,24.21206
A,0.54165
B,99.41308
A,90.65223
D,74.9972
B,49.96255
A,4.05151
C,89.82636
A,26.53994
D,31.93865
D,98.00032
C,53.83351
B,14.02774
C,17.77362
A,24.85544
D,8.26045
B,60.47799
A,70.09264
A,52.67802
C,61.36805
A,95.98249
D,95.35804
C,6.59668
B,13.03346
A,94.39261
D,90.42199
C,10.70075
A,39.31045
B,37.67543
A,79.27872
D,95.88942
B,6.21194
D,25.86767
A,26.46855
B,11.45255
A,11.67061
C,67.22464
D,94.03633
D,4.23621
A,96.00079
C,10.2069
C,97.9708
B,17.20448
A,6.64153
B,55.30451
C,20.97002
C,16.63108
B,45.85388
C,61.87318
D,33.60212
A,27.86399
C,86.30114
D,16.25257
B,35.71992
A,58.51296
C,40.12618
A,37.25821
A,10.52056
A,86.1476
B,55.7822
D,47.54437
D,7.45032
A,55.15001
A,97.40762
B,17.42357
C,37.19535
D,82.65025
B,25.22213
B,13.92883
D,28.71531
A,91.96059
A,33.77511
C,63.80286
B,1.09435
D,56.79032
C,32.02085
B,81.03151
A,47.53978
A,48.74733
A,80.63467
C,10.34815
D,95.5928
D,38.69927
A,65.85088
B,79.44709
B,12.16997
A,83.44997
D,26.30237
A,97.56488
A,48.36933
A,19.27148
B,44.75862
B,91.31742
B,61.93212
C,85.29825
C,68.13762
B,26.13941
B,77.14593
D,64.94619
A,70.62028
A,86.94799
C,26.89586
A,88.56252
A,68.46228
D,60.76889
C,93.36501
D,6.57547
D,70.82438
C,78.22337
A,96.56284
C,26.9656
C,10.58188
D,4.79793
