Категория,Значение
B,38.31459
D,85.92236
D,87.79087
A,80.89652
A,94.25828
B,31.97731
A,84.46044
D,32.71452
B,26.74614
A,75.45379
A,57.51862
A,83.55297
D,22.30174
D,43.64683
D,98.2981
C,76.38935
A,49.37144
C,61.11006
D,86.98019
D,66.411
B,48.22376
B,50.64682
C,37.98666
A,16.32903
A,27.03312
D,35.4993
A,78.20828
D,62.49011
A,69.75203
A,29.6004
B,57.55752
B,53.25522
D,16.24229
B,17.66529
A,86.53829
C,66.05111
D,38.97946
A,46.28729
D,1.1316
A,45.86208
B,57.37557
B,90.66009
B,74.01377
B,35.76463
C,50.75648
C,84.91964
A,29.43643
D,10.60687
D,52.92285
D,44.79127
B,8.731
C,77.86601
A,4.15324
A,56.02718
D,40.22211
B,97.4935
C,39.43064
B,5.90381
D,6.11598
A,4.05942
A,39.62576
A,5.89778
B,83.74261
D,66.84309
D,63.9844
B,0.57236
C,27.11681
A,97.49074
D,28.74249
D,5.20069
B,19.39144
B,26.88397
B,19.92912
C,19.67798
C,16.61033
D,94.35277
D,22.89496
B,48.55201
B,94.86542
C,32.7662
D,94.5284
C,60.5138
C,26.38794
A,4.56541
D,16.82089
C,40.06875
B,23.33252
D,78.16437
A,74.99098
A,11.20913
B,33.33731
A,47.60664
C,43.032
A,58.5268
C,77.81582
B,62.94594
C,30.46867
D,89.69812
A,89.09163
D,84.97297
D,31.10712
D,42.61626
A,14.05595
A,6.29274
D,97.1046
D,67.44201
B,6.89397
A,8.98975
C,81.66603
C,92.30344
D,75.04355
A,7.51358
A,0.73767
B,12.86045
A,46.7131
B,5.53505
A,10.01455
D,61.82823
A,97.27412
D,6.48243
D,74.54
A,19.89007
A,31.56041
C,24.65595
D,64.69921
D,35.29863
C,12.70695
C,5.01974
C,16.99243
B,17.23321
A,43.81414
A,94.12775
D,66.05163
B,12.95004
B,96.69274
D,0.23706
B,23.09595
B,73.78414
C,89.60052
C,54.10212
D,48.7601
B,70.36748
C,90.74769
C,90.87266
C,35.40928
A,18.58407
B,52.3923
A,38.71773
B,12.24825
B,76.863
B,40.98055
B,23.90057
D,67.19074
D,6.39254
D,8.81721
A,97.72191
B,90.60322
D,41.07548
A,45.32745
C,88.30604
A,44.60992
C,61.35921
B,92.38417
C,45.05733
B,61.43944
A,61.08458
C,32.8104
C,56.22415
A,30.13466
A,79.35366
B,51.41761
C,5.76704
C,20.63312
C,21.42567
A,68.22902
C,18.57349
B,49.68837
D,30.7613
A,78.85454
C,48.51286
B,23.6014
D,84.32099
D,0.2414
C,15.76838
C,19.27766
A,47.95568
C,23.41618
C,22.12539
C,25.47236
A,66.04537
A,76.00634
B,78.89271
B,35.83031
C,76.60563
D,82.46134
C,89.97783
C,17.86299
D,63.54111
D,25.15471
C,29.84002
A,10.23268
A,37.83379
A,64.44482
D,97.68183
C,25.77204
C,55.79933
A,72.76884
C,21.54252
C,98.70607
C,77.90326
A,35.7521
D,98.74626
B,52.79123
A,19.46369
C,54.66442
A,92.12779
D,20.22932
A,64.70272
B,0.40842
D,58.86256
D,38.95314
A,53.76554
B,26.8201
C,14.97745
C,15.2818
A,96.60497
C,70.90045
B,62.19082
C,69.97126
B,87.66961
D,80.6308
D,81.78279
C,13.73675
C,90.2834
A,21.78857
B,24.8609
B,96.85233
B,34.92927
B,68.48529
C,20.11358
A,71.91955
A,65.96737
A,61.0774
C,1.72711
A,4.0337
C,92.41096
D,35.60205
B,73.27911
C,85.22457
C,80.20676
D,36.63646
D,28.83832
C,9.46013
C,99.77003
C,90.19946
B,40.17288
D,61.30624
C,5.86915
D,48.68459
B,27.83983
D,73.96958
B,66.39011
D,86.13478
C,65.29868
B,77.22083
B,87.66439
C,0.70828
D,97.10809
A,92.69182
A,31.85501
A,14.16931
C,60.21502
A,55.20974
D,77.24319
B,18.48084
D,9.39454
B,94.18161
C,76.57418
B,26.48384
C,62.64938
C,16.51056
B,14.24131
C,95.33472
A,50.01776
A,52.89184
D,17.38475
D,0.92042
A,14.54551
A,43.3666
D,69.50739
B,69.88621
D,55.537
C,79.48195
A,53.36069
A,19.33435
C,19.16025
C,99.24662
C,30.90781
B,90.12786
C,24.52999
A,23.12884
B,50.53845
C,83.32294
B,87.54689
A,60.93538
B,14.26372
A,79.63035
D,96.81165
A,31.45497
D,81.48152
D,5.56665
D,83.56818
A,27.45964
D,79.06245
B,56.42625
B,0.37496
C,69.68848
B,82.81983
A,46.55315
C,53.62636
D,67.93612
A,69.39683
C,11.0217
B,15.20896
A,28.11939
B,8.26229
B,17.17164
A,95.69884
D,81.06947
C,76.38648
A,34.25932
B,76.80726
A,0.7115
A,48.03384
B,92.19376
B,29.11624
A,63.084
D,53.25058
D,66.64449
A,79.97253
A,15.42726
D,31.97241
D,85.85407
A,78.23805
B,33.50494
C,94.36132
C,95.04697
A,34.43168
A,35.0234
B,37.81871
B,82.53932
A,33.19291
B,32.47639
B,89.70955
C,51.87224
A,82.46904
D,49.36922
C,40.68246
C,78.20088
B,49.81678
B,92.08746
A,92.50647
D,85.18228
A,44.49276
C,9.5507
B,4.57101
B,16.56496
A,27.25365
A,63.35163
B,15.20087
B,82.0461
A,49.60945
C,45.14747
A,0.05548
C,0.71223
D,21.85692
C,33.34982
C,40.42144
B,3.76549
B,30.61969
C,16.5354
C,60.87529
C,70.61002
C,98.10449
A,80.24562
B,86.80915
A,95.51547
B,69.61749
A,95.74225
C,34.62145
B,6.63782
A,11.88492
D,15.89783
A,68.31501
D,77.97504
B,9.83876
C,68.02591
B,46.63936
D,69.50163
D,95.41839
C,48.22569
B,11.41605
B,86.95754
B,25.25818
D,31.10602
A,57.84183
A,14.61855
C,8.05404
A,68.2096
A,43.99161
B,84.50458
D,1.47904
D,86.7185
A,79.02271
A,23.73337
D,38.92211
D,37.89155
A,1.49993
B,40.7872
C,32.7802
D,64.04148
A,95.7287
D,69.2195
B,50.76604
A,81.85739
D,47.08638
B,87.39956
B,8.97209
D,42.65113
C,5.22757
A,43.48489
A,25.23687
D,9.41525
D,51.36776
D,44.99537
A,99.2363
B,31.15371
C,69.70527
C,21.33231
D,58.72653
B,84.37708
A,81.41084
B,0.02769
C,72.10872
A,88.23151
B,47.61318
B,13.48203
A,60.817
A,48.92145
A,80.01954
B,94.59924
B,34.0119
B,2.9041
A,91.55151
C,79.10789
A,55.08829
C,93.54643
B,98.04505
A,43.55073
B,51.13849
C,37.00156
B,76.1661
C,44.3203
B,24.17354
D,82.03008
C,28.19225
B,58.59834
B,47.57089
A,72.80042
D,32.5872
D,7.473
C,90.0826
B,39.70095
B,88.78809
D,35.25422
D,62.17236
C,5.03027
D,9.11077
D,3.30763
A,6.15421
D,78.34625
B,17.17994
A,83.83201
C,31.17303
D,39.34758
C,10.3128
C,24.64689
A,63.8816
B,61.8481
C,63.76558
B,26.21409
A,43.29683
D,85.70302
D,97.78516
C,25.7441
D,58.07703
C,54.31118
B,65.15087
D,50.73211
C,31.31787
C,39.09952
B,34.25697
D,21.2597
B,45.55772
C,46.43488
D,62.44213
B,66.76745
D,16.34132
D,66.61315
A,41.24722
A,62.3274
A,45.49103
C,67.38572
D,0.41312
D,12.73334
C,31.55973
C,22.25906
B,10.07674
C,88.29199
B,0.96909
A,10.28981
D,26.24473
A,82.10282
A,92.56024
B,14.72764
D,72.89335
A,64.1466
B,36.52447
B,2.61191
C,0.82016
D,47.09695
C,98.47259
A,68.78925
D,21.54868
D,10.75252
A,99.51169
B,82.82367
C,67.58406
D,2.30779
C,65.54227
C,87.31201
A,66.65279
B,98.59242
B,64.80923
C,4.43811
A,97.92568
C,72.50579
A,13.72048
B,27.56391
C,38.37297
D,30.66951
B,12.94054
C,97.05608
D,72.00471
A,63.88305
D,24.22612
A,31.1076
B,73.38005
A,60.63244
C,26.63924
C,66.29953
D,46.88933
B,20.002
C,16.05312
D,98.51931
C,46.67535
C,70.29272
A,18.48012
B,5.58313
D,93.92109
A,92.11182
D,72.92175
A,0.74881
B,78.87278
C,42.69648
D,43.3578
A,47.43003
A,10.66934
A,42.9766
D,31.26156
D,72.93183
A,42.93026
C,98.24481
A,63.15047
D,81.35982
B,85.23992
D,34.28642
D,72.66866
B,20.21124
A,61.35421
B,32.3895
A,51.47155
D,14.37305
D,30.63448
A,25.09943
D,71.96985
B,0.46351
C,95.39471
B,71.40814
A,41.64521
A,18.87692
A,6.56609
D,65.28548
C,1.79995
C,71.99923
C,85.55094
C,44.65463
C,76.57327
C,44.19804
A,87.53789
A,55.64118
A,58.3175
A,18.00634
A,87.19436
C,88.5841
D,95.95454
A,58.91312
D,91.93834
D,93.69106
A,44.01263
B,62.05506
B,99.81106
D,3.65617
A,90.66366
D,50.2143
B,57.70793
D,52.21439
C,77.32699
A,94.682
D,88.86719
D,92.08481
D,13.56274
D,34.20727
A,42.80647
D,95.54432
A,25.58452
C,32.2286
D,65.37938
A,64.69974
C,58.18225
D,34.27068
C,80.32311
C,86.73293
A,28.63725
D,98.89257
A,97.79599
C,18.50832
C,82.99862
C,74.03934
A,16.36567
B,30.87581
A,35.84377
B,75.43755
C,49.31051
B,5.32364
B,33.12023
B,82.48452
A,10.98212
D,99.39974
D,77.07552
B,50.17808
A,56.81987
D,40.33673
A,68.31496
A,83.35865
A,98.61385
B,64.52811
A,84.57892
A,10.83551
D,2.32567
B,25.53798
B,67.01106
D,38.43242
C,23.09491
B,3.9374
A,18.67797
B,64.62347
A,18.79238
C,21.53445
D,6.8812
A,70.37461
D,34.76803
B,4.16533
C,78.57029
A,81.76233
B,66.19816
D,67.14601
D,30.86237
A,41.26282
B,63.8515
C,95.80462
A,15.60284
D,1.39618
D,20.44334
D,31.92671
C,75.57083
D,42.19217
C,42.87445
A,28.09597
A,74.17846
C,69.51177
D,37.84974
B,13.71097
C,80.73853
C,62.77832
B,42.27688
C,83.28467
D,65.4576
A,74.90498
B,10.68307
B,19.16791
A,65.30438
C,43.5715
C,34.18371
B,3.23418
B,92.93138
D,37.08313
B,53.72018
B,34.43084
D,28.68198
B,2.7312
B,32.07879
C,83.56122
A,81.67061
B,82.17618
B,85.83061
B,35.28385
D,85.57426
B,59.70639
C,98.47169
A,64.99057
A,80.38196
D,37.67894
D,15.36739
A,64.26217
B,57.69206
D,98.16892
A,75.94623
D,26.85337
C,42.43405
C,91.24783
A,17.62363
A,57.71883
B,46.67872
C,93.99619
C,44.78637
B,24.85265
B,61.93833
D,43.64301
A,49.62271
C,21.01649
C,78.21324
B,49.5849
B,32.81439
A,78.70017
C,92.35749
D,32.58866
B,87.16338
B,79.24217
A,6.41792
C,81.76975
B,86.20725
D,26.86621
C,58.32765
B,63.78578
C,45.98526
C,6.77027
D,67.19611
A,4.28153
C,6.28905
C,20.92565
D,67.26863
D,10.86772
D,10.3581
D,8.41528
D,12.33639
A,87.02582
B,5.02933
C,13.76149
D,8.49021
C,73.6382
B,51.35132
D,41.63521
D,95.16817
A,71.83361
B,71.82041
C,42.65171
B,92.65631
B,29.71143
A,99.53161
C,92.81425
C,31.19006
B,84.02955
D,80.38183
C,55.13243
A,62.39564
D,89.56687
A,61.80917
B,30.25444
B,1.59575
B,91.65558
C,98.73083
A,54.06887
C,66.29732
A,42.28396
C,35.81187
B,65.69187
C,34.07878
D,41.84159
B,68.06356
D,32.51406
D,82.48688
C,55.83127
A,32.53638
B,48.24308
A,77.42525
A,57.03792
B,87.96328
D,32.59887
B,30.86762
B,40.25472
C,39.17578
D,54.48702
D,58.60927
A,0.85288
C,32.66
C,28.17913
D,43.32979
D,2.75735
C,99.71941
C,15.48999
A,65.47154
D,71.22472
C,52.9544
C,56.71973
D,46.24836
D,18.79959
A,20.18444
B,74.38631
B,24.1218
B,13.16218
D,27.39584
A,74.24896
D,80.64935
A,38.63064
D,55.88806
C,30.96576
B,67.25802
D,60.73515
A,54.98503
C,59.70818
A,78.05778
D,69.9802
A,55.32068
C,72.57284
B,54.89675
A,52.91307
C,15.93379
A,2.1059
A,64.74945
C,40.66755
D,34.18576
A,14.50298
A,58.96282
C,13.48146
D,6.89514
B,47.13221
D,83.03599
A,69.97079
B,59.22089
D,1.68326
A,32.76321
B,56.85733
B,11.49456
D,4.88562
A,20.15525
C,31.13766
C,52.00373
B,35.58187
C,50.08684
B,34.25064
A,5.55689
C,80.49793
B,93.84035
D,26.49224
B,58.81166
C,27.54493
A,40.79187
B,15.76146
B,80.06849
D,0.00137
D,77.07945
D,25.50276
C,18.91459
D,88.70926
B,19.40377
D,44.86223
A,77.6841
D,40.02543
A,70.406
B,20.62728
D,9.60309
B,87.17044
A,83.87785
A,16.00017
A,12.16425
C,45.93174
C,60.38468
A,82.42641
A,39.97126
C,93.5905
C,13.95047
D,98.01971
A,50.14725
B,39.10905
C,84.38064
C,82.11578
A,50.24327
A,77.20129
C,23.12933
D,31.37259
A,96.40174
A,4.37559
C,23.04672
D,76.65583
C,29.67427
B,92.85999
C,41.90249
D,7.95039
D,53.91097
A,46.12411
D,45.19585
A,27.26395
C,82.50004
D,11.73057
A,66.94582
D,94.10916
B,38.06698
B,91.55242
B,11.27186
A,40.75855
B,34.33507
C,68.1793
C,6.74927
D,33.79382
A,25.42847
C,59.13341
C,83.57134
D,30.38876
C,7.94278
D,94.50222
D,91.46578
D,70.42558
A,34.60954
D,62.38206
B,47.5926
A,70.64962
A,43.70513
B,11.5372
C,8.0256
A,87.41961
B,60.12128
D,61.98452
B,6.66139
B,17.85201
C,15.52602
D,19.47267
C,2.35476
C,58.04718
B,36.2871
C,33.92877
D,53.74179
C,30.39177
B,26.72394
B,13.95885
B,65.28646
C,95.95316
B,78.25828
C,73.52092
A,36.02809
D,95.15592
B,21.63258
C,47.40779
A,86.47641
A,59.00746
B,89.03233
A,78.57718
D,3.3373
B,76.12983
D,27.07905
D,85.06693
B,83.52994
A,34.90061
C,41.18435
D,6.60568
A,99.7233
D,19.81524
C,98.69934
D,73.29367
A,85.93289
D,32.23489
C,73.14268
D,57.03634
B,2.11482
C,42.10409
C,55.89699
C,22.49048
B,17.64762
B,2.08043
C,34.98018
B,95.82597
C,41.96549
C,86.09813
D,38.82856
B,19.01664
D,97.25672
C,20.90236
B,1.81529
C,98.22033
B,61.45022
D,50.8807
B,87.33669
D,24.13627
C,79.60018
B,30.01345
D,11.12143
A,6.16845
D,69.92008
C,45.53384
B,97.54374
D,27.89836
D,59.27069
D,30.3221
B,90.16858
C,9.9259
B,82.13821
A,31.40986
D,50.88373
C,41.06675
A,58.06145
D,98.91987
D,70.03121
B,96.97358
C,55.72863
A,57.06825
D,63.69386
A,22.09269
A,37.10031
C,17.35475
A,50.69098
D,78.4077
B,52.42571
B,56.97327
D,87.65163
B,62.73686
D,28.22238
D,73.21593
C,83.04509
C,27.3587
C,10.42073
A,65.29374
B,39.9935
A,96.45184
A,8.10627
A,50.34714
B,12.37335
A,77.3164
D,0.93791
D,47.426
B,96.66654
D,68.95885
C,27.721
C,99.51003
A,63.83014
B,93.83302
D,83.89892
A,37.62019
B,35.19854
A,70.44076
A,94.47263
B,8.42433
C,59.90372
A,86.15018
A,85.01481
A,88.31744
A,2.5222
B,54.12052
D,9.74189
A,45.32724
B,50.12101
D,83.21681
C,54.61393
D,87.80478
A,23.44433
A,4.2815
B,25.58118
B,87.81676
B,35.67886
A,80.81489
C,28.39479
B,54.79789
A,26.34544
C,27.61683
B,4.33365
D,99.65894
A,90.25009
A,43.82628
D,52.08546
D,57.63104
C,9.63456
A,6.90119
C,49.67361
D,13.51165
C,28.8936
C,91.52935
C,16.48171
C,85.30916
D,31.54391
B,31.91095
C,30.84667
B,74.95795
A,0.97058
B,12.43349
C,68.8115
B,94.90721
D,41.59886
C,98.2722
B,61.40028
A,67.17619
D,34.51195
A,10.44085
C,52.86066
A,92.863
B,27.58703
D,68.27521
A,48.55252
C,29.15491
A,96.80334
C,13.50396
C,7.91771
A,95.37171
C,18.59333
D,31.00782
B,35.85966
A,51.05635
A,33.50288
D,46.67452
C,45.95902
C,21.85664
D,19.92165
B,26.9647
A,74.81016
A,73.47248
A,36.14738
D,28.15859
D,10.14089
D,42.5276
D,20.50136
A,66.10721
A,34.45041
D,17.52504
B,99.37214
B,94.34547
A,73.91625
B,12.34495
B,72.72286
D,44.23117
B,31.22847
C,83.52515
A,8.59681
A,35.0801
D,96.35266
C,5.15491
A,12.4958
B,91.67614
C,38.45088
B,94.2616
B,9.02904
D,55.40723
C,66.47978
B,81.12299
D,35.96897
C,47.84298
A,85.34799
A,27.70235
D,44.97679
D,21.85979
D,74.30058
D,43.4532
C,28.31431
B,70.63816
A,93.60075
C,0.79595
D,64.80863
A,44.2837
D,82.32268
B,86.69302
A,62.74992
B,50.97402
A,35.3397
D,27.90348
B,84.40877
B,57.96662
D,55.61619
D,98.30349
B,77.13066
D,16.8138
C,37.1742
D,27.36782
A,45.85239
D,48.36787
A,54.84018
D,86.89725
C,2.87785
C,62.88034
D,82.39945
A,80.03246
A,93.8441
D,92.85566
A,15.04029
B,19.89433
D,54.64461
D,81.70866
B,0.02022
C,47.36817
C,20.96346
A,29.42271
C,24.5636
C,76.77183
B,6.5823
C,81.18952
C,74.39247
A,52.07729
B,32.68242
C,15.98
D,29.83254
B,52.43202
D,72.77845
C,73.85257
D,56.44204
B,55.32287
B,82.1165
C,17.63132
C,51.43147
C,36.03543
B,24.90021
B,48.9428
D,29.18025
A,77.75711
A,65.98554
C,41.36272
A,88.76895
C,41.38085
B,60.33942
D,51.42491
D,99.42737
A,88.74724
A,1.88801
A,35.83987
C,99.36189
A,34.85048
D,4.03661
A,35.92483
D,20.94748
D,31.18778
B,50.77617
D,65.81695
B,15.88349
D,93.79546
C,15.2947
B,93.17315
B,15.34246
D,78.87445
B,73.0162
B,13.20144
B,97.41327
A,17.58485
C,54.72433
A,48.55492
A,54.55745
D,94.8433
B,83.46108
D,21.95091
B,32.26411
B,58.77862
B,68.18572
D,28.64214
C,51.77587
B,77.67661
C,16.80039
B,4.67223
D,46.30525
A,40.40908
D,6.04446
D,1.5472
A,29.73264
C,9.45675
C,29.13998
C,86.61293
C,69.07693
C,4.50128
B,12.19245
A,56.19176
C,50.19203
D,27.07187
D,80.53379
D,12.26248
C,9.17057
A,99.42544
D,8.16025
B,47.2768
D,51.23123
D,59.18655
A,84.44839
C,53.48973
A,11.21215
D,22.81846
B,38.87992
D,37.97718
B,66.61098
A,64.11287
D,85.58332
D,44.73687
A,71.08737
C,66.75269
D,80.10353
D,30.89202
A,91.19651
A,19.19989
C,90.27192
B,9.35446
A,66.45398
B,59.98579
C,80.56403
D,33.94576
C,51.59731
C,75.85769
A,21.5869
D,79.97415
A,25.47384
D,66.09846
A,14.89702
D,81.51793
B,50.70816
C,51.1814
B,51.55781
A,4.77982
A,67.84343
B,11.59199
C,91.14488
A,71.63683
D,20.10504
C,27.12509
D,49.91311
B,54.26044
D,11.7243
D,72.33809
D,71.13581
B,44.76965
C,83.49114
C,96.94499
B,41.02218
C,83.3689
B,36.21326
D,66.64001
B,95.69012
A,4.56222
A,87.86665
A,87.92099
B,52.07088
A,13.47561
A,74.00163
B,80.34622
B,30.06713
A,18.91175
B,88.8328
B,72.22022
C,59.9393
C,21.09403
A,69.63112
B,59.17008
C,83.31701
C,6.30863
A,37.14881
D,25.38756
B,52.45722
A,37.66916
C,5.90907
C,79.68579
A,86.16542
A,19.65843
C,41.92788
D,16.52209
A,75.83402
C,61.93551
C,92.349
A,24.02002
C,62.40728
A,26.77864
D,34.55859
D,94.10556
B,84.77533
A,99.38977
B,55.395
A,85.56532
C,35.98637
A,69.04025
C,6.55268
A,86.33265
B,75.37455
D,81.29157
B,0.83643
A,6.11301
B,51.96807
B,34.80933
D,57.20046
C,39.65074
B,83.86384
B,92.56713
A,94.28619
B,37.35283
D,84.76993
B,50.96102
C,97.74932
A,65.26877
A,72.48028
B,34.21225
D,22.33095
A,70.86769
A,34.16145
C,99.47511
B,93.00193
D,56.99209
C,86.10563
D,39.39791
C,19.04362
A,7.58324
A,66.80276
C,30.08344
A,31.44924
D,89.91254
C,13.55173
B,7.26008
C,54.57743
B,86.22849
C,98.46355
A,76.56438
A,66.89174
A,87.41553
A,0.25053
B,67.48355
D,11.96578
B,83.28702
C,26.26808
B,84.41709
C,68.79504
D,64.44531
B,89.06427
C,31.91183
B,82.96235
C,76.26683
B,38.92714
B,44.65754
B,69.09744
B,71.26328
B,43.1351
D,80.48516
B,16.82721
A,77.51715
B,46.89744
C,31.76509
D,68.62615
C,25.5919
B,99.95354
C,26.63495
C,53.72923
B,47.95436
C,7.71885
B,32.4511
C,51.70194
B,91.40977
B,35.03983
C,6.95652
D,87.18313
C,89.58211
B,37.34812
B,34.23386
B,99.02455
C,57.58038
B,7.7516
C,38.00844
C,59.83854
B,29.0711
D,23.13984
A,24.22268
D,33.425
B,20.95802
A,91.33187
D,58.28646
A,73.92684
C,5.37814
A,19.73591
C,37.3539
A,17.30219
C,42.36136
C,99.48396
C,6.80271
C,79.78009
A,64.42095
C,93.24384
B,28.73816
D,83.5124
A,82.51047
A,92.90106
A,72.58673
B,70.35937
B,30.80999
C,37.58969
A,65.319
C,43.68985
D,24.6984
C,52.61015
C,38.42029
B,74.62844
C,17.13554
A,73.92104
C,68.13106
C,19.0033
B,78.298
B,25.90752
B,67.6997
B,97.55029
C,98.72368
C,23.67531
B,44.34886
A,74.0969
A,52.26836
A,40.19882
C,55.70227
A,83.066
B,83.15943
D,12.53407
D,53.01752
A,11.29959
A,33.72755
A,17.30588
A,84.50641
B,74.05481
C,22.74638
D,29.95129
B,67.33067
B,2.87459
B,22.25916
D,93.56788
A,43.03868
D,38.97589
A,22.66956
B,65.17489
B,62.27556
B,71.17082
A,60.30509
D,41.75188
A,43.87392
D,89.96121
B,46.48902
D,16.40861
D,39.00185
A,81.85286
B,90.76798
C,64.25997
A,13.71488
B,36.27498
D,26.88525
D,14.87112
C,67.51217
A,2.54581
D,90.75131
A,73.57865
A,39.74934
A,76.13027
C,31.59598
C,51.12049
D,64.53883
A,13.01964
A,76.5447
A,10.21263
C,21.07677
D,40.15838
C,36.70174
B,36.10065
C,16.74042
C,71.64766
A,43.41854
D,87.78057
C,5.91389
C,62.73615
A,90.81765
C,61.85071
B,91.02727
A,26.91641
A,78.26946
D,3.77912
A,27.06429
B,82.09715
D,83.0422
D,75.51504
C,26.92497
A,13.11384
B,30.0793
B,7.42907
D,57.72547
C,95.40406
D,44.55349
D,90.95914
B,20.31149
C,80.41489
D,51.34607
C,7.69628
B,64.9849
D,93.86406
C,44.42416
D,93.49194
B,94.95914
D,55.26724
D,80.80074
C,17.52698
A,77.15957
B,22.82508
A,40.06362
D,63.40452
A,65.99249
A,17.4544
C,78.43865
C,10.2942
C,36.59629
A,69.384
A,66.04212
D,53.49674
B,18.61762
A,46.60088
B,60.03555
C,26.45046
A,71.06004
A,3.55301
D,95.38759
C,78.29124
B,23.5434
B,69.01108
D,94.26785
A,18.71121
A,87.41231
C,97.64
B,13.19097
D,25.969
C,15.87316
D,16.44034
D,98.56725
A,18.77547
C,46.68551
D,56.23275
B,37.72828
C,12.09479
B,16.49358
A,59.59381
C,65.39138
D,55.78713
D,43.64549
A,20.36933
C,33.11693
C,27.78528
A,86.45111
C,28.62091
B,53.54109
A,12.8065
A,15.14813
C,63.11747
D,64.50046
A,76.58586
B,76.93891
C,89.35752
C,45.74898
D,10.97379
A,9.67207
D,84.61851
D,32.30074
C,50.39663
C,3.40523
C,46.88963
A,35.48384
B,36.58187
D,36.37295
C,28.00743
A,94.39571
D,64.41027
D,80.98543
C,58.89818
D,19.5508
B,52.40847
D,36.96839
A,96.08681
D,60.46256
A,58.18378
D,54.77577
B,14.01286
B,80.50802
A,52.68299
C,85.80804
B,0.95117
A,1.4219
A,34.79468
C,47.83461
C,66.72842
B,83.17261
B,37.15273
A,57.64328
D,72.18478
D,86.06029
A,82.42829
C,79.02663
A,70.51588
A,49.98016
D,99.03503
A,80.86498
B,53.35953
D,23.06575
D,65.02562
D,56.9786
A,78.83859
D,93.55768
C,65.52746
D,45.83335
A,55.65578
B,61.72069
D,91.05901
D,22.4831
B,92.69606
C,83.80121
C,82.94839
D,15.55176
D,72.85999
D,95.09132
C,76.78217
B,31.11298
A,38.76521
B,25.80965
D,69.76916
D,0.71122
A,98.64577
C,93.03835
C,30.90579
A,1.88758
C,3.0149
C,48.46938
C,77.92854
D,14.42214
D,95.14695
D,83.73936
B,6.98611
C,73.44984
D,49.93905
D,97.1808
B,53.53688
A,97.88173
D,65.56881
C,0.04189
A,10.57461
C,72.05018
A,21.24556
A,95.16059
C,25.25234
D,92.90086
C,83.46353
C,33.3518
C,78.78439
A,95.75193
C,54.2508
D,58.28932
B,95.91562
D,83.91451
C,27.76899
B,80.98269
A,92.60507
C,77.74588
A,41.63456
D,11.2585
A,41.60017
B,96.16
B,56.34211
D,40.89413
D,29.95896
B,95.17036
A,37.5196
D,63.01367
A,71.86033
B,13.35732
B,48.97058
D,36.60967
C,38.24976
C,20.01711
C,45.55753
A,56.42667
D,21.16249
B,11.58241
A,11.85358
D,60.10081
C,39.33647
C,66.58763
A,91.7318
B,37.61334
D,4.07754
A,66.09969
C,52.05884
A,3.1757
B,3.45968
A,59.32587
D,37.60223
A,3.6084
D,17.59311
A,28.35357
B,34.68141
B,29.97086
A,81.06692
D,19.17101
A,31.45044
A,66.97908
D,34.97586
A,52.75174
C,38.26377
B,88.01423
A,54.99263
B,88.18397
C,75.77573
D,93.44215
A,22.9989
D,4.0555
A,33.33346
C,66.1905
C,26.16166
C,47.21861
B,73.27765
B,15.73216
A,74.99328
D,50.9649
B,97.6956
A,92.48177
D,63.61719
A,85.14496
B,28.64586
B,16.71322
C,41.41207
D,81.57812
D,22.7794
D,4.96878
D,60.25097
B,73.51374
C,21.46572
C,21.52674
A,3.11515
A,26.89274
A,89.40043
C,2.56915
D,59.94229
B,94.70335
B,17.42611
D,69.49218
D,83.8554
D,75.73925
A,19.78393
C,75.02381
D,55.73531
A,45.5303
B,58.82576
D,60.88064
B,22.49557
C,8.53514
C,51.48309
C,63.3598
B,96.4606
D,39.97249
B,7.31896
D,85.70359
A,65.1669
D,66.23515
B,40.34578
B,15.08238
C,81.50882
D,31.54199
D,57.74265
A,3.88616
B,2.19398
B,93.67811
D,5.23631
D,97.9013
D,74.13957
C,51.44258
B,72.9258
B,82.94645
C,26.413
B,21.29596
A,95.30176
C,36.70465
A,47.75469
C,41.5115
A,13.4405
C,68.59908
C,48.52015
D,5.06566
D,81.17315
D,9.0585
B,45.88366
D,43.8511
A,99.96018
B,17.77893
C,97.84117
A,3.94935
B,62.91891
C,37.45508
A,4.57122
A,35.06434
C,53.79037
B,44.74161
C,97.29025
D,0.29218
A,7.68421
A,6.44701
C,2.87734
B,39.13611
A,15.60551
B,44.08052
C,60.68082
D,97.28559
D,48.29301
D,50.08428
A,31.49697
A,24.41352
C,66.04872
D,84.61491
D,99.02277
B,93.95159
D,89.04614
B,82.64582
D,3.15332
A,29.53435
D,68.838
A,53.69074
A,13.8305
D,25.1398
D,6.1756
C,37.93031
D,34.22554
C,51.24787
C,38.04423
C,7.04496
A,99.14141
B,64.9382
A,82.66025
A,88.20613
A,53.6667
D,16.97135
C,85.94669
A,0.09553
C,82.30749
C,35.06484
D,24.1913
B,4.87688
C,33.42472
D,24.3338
C,39.94548
B,61.61921
A,97.57906
B,64.91114
C,24.97433
C,0.54347
B,21.5407
A,35.86897
C,86.00065
A,58.18688
D,37.77624
A,25.0884
C,52.52352
B,57.5925
C,71.42605
D,49.23374
A,30.45564
C,73.04739
B,24.66586
A,5.31682
C,2.10158
B,80.26235
D,86.12774
D,83.31326
C,23.68054
C,41.48395
B,95.49617
B,53.92526
B,74.71098
C,48.95882
B,66.65463
D,77.489
A,35.32632
C,92.22039
D,97.38839
B,15.33309
