Категория,Значение
D,3.3184
B,51.15517
A,41.49071
B,49.41159
D,48.71401
C,91.90839
D,12.59235
B,40.29582
B,74.84258
C,32.62342
A,63.44002
B,25.80202
A,6.72544
B,85.21749
B,45.49188
C,52.34605
C,44.87585
A,30.29272
C,18.13591
B,75.45532
D,4.84258
B,81.81131
C,70.64084
D,71.66221
D,78.61164
A,4.9249
C,2.94786
D,38.86859
D,24.48261
D,43.63226
D,11.08802
B,35.76261
C,41.95058
C,49.58258
D,0.36171
C,66.93632
B,42.06869
B,33.25276
C,61.40647
C,45.02938
B,16.27541
A,87.36487
D,6.08577
B,43.5014
D,93.92571
D,62.37672
A,88.67394
C,5.2098
C,90.86666
D,87.8113
C,0.94683
A,85.21006
A,44.29807
A,76.80252
D,47.6533
A,22.65948
A,55.36654
A,14.7877
D,43.62435
D,32.09054
C,30.5131
B,18.81302
A,19.58942
A,27.83107
D,24.3414
D,62.41591
A,8.61568
C,29.45546
B,8.51429
C,94.05672
B,69.52944
D,32.71235
B,72.45024
D,32.8199
C,92.80291
C,95.10405
D,84.78955
D,26.62683
B,77.48215
A,54.65318
A,41.61571
D,32.08521
A,89.35661
A,9.36934
B,1.52063
D,29.61014
C,25.29574
C,12.95964
A,33.94263
A,94.90427
A,20.93798
A,33.65686
D,2.56954
B,23.97594
D,85.22459
A,90.08912
B,76.59628
C,78.56149
C,14.89457
B,80.81263
C,56.62003
C,50.95938
C,34.82782
C,96.14138
D,23.25582
D,14.93837
B,34.07687
D,13.17418
C,25.29038
B,47.9717
D,15.3634
C,11.23553
A,7.53043
A,67.45895
D,89.49942
A,81.29994
D,60.73727
A,0.44668
B,0.98817
C,91.34305
B,85.6851
C,79.56602
B,97.39282
C,12.87383
C,73.68646
B,16.57278
D,86.83973
C,23.77638
A,26.00265
D,86.17277
A,10.6872
C,29.70866
D,54.54699
A,83.24384
B,91.78986
B,20.04013
B,65.98711
D,68.84927
C,23.37859
D,94.9203
A,67.83999
D,61.13284
D,5.48148
C,13.93207
C,33.7362
D,5.07078
D,29.26694
C,69.42537
B,49.01565
A,5.86924
A,97.84937
B,79.87109
C,32.71761
B,99.35774
B,80.75746
A,8.7956
C,88.53692
D,81.92598
D,98.69061
C,85.71738
C,46.01181
D,46.74695
B,71.57343
A,28.06977
C,41.00011
D,16.18453
B,20.36366
B,9.24012
B,53.95469
B,88.04686
A,30.59653
D,47.14987
C,30.18245
D,55.33689
B,4.92354
A,18.54659
A,61.32011
D,90.02967
C,7.38831
B,87.08542
B,55.21015
D,95.73663
B,60.50551
D,10.50366
B,35.97636
D,72.75507
C,24.42797
D,97.70759
B,68.68208
B,0.24788
B,62.79031
A,12.77406
A,32.93729
B,48.21794
A,98.80907
A,23.97386
D,82.7967
D,22.44991
A,85.7886
B,17.57224
B,83.11988
D,64.46877
D,76.92526
D,66.27406
D,84.527
C,19.03468
A,64.91906
D,96.45344
B,8.33152
D,43.18822
D,92.29311
C,89.8371
A,26.07742
D,61.5127
C,51.36844
B,88.66932
A,62.6482
C,35.59942
A,30.82438
C,93.76465
C,91.34098
C,33.41058
C,34.67076
A,7.77924
D,3.29071
B,41.51104
D,28.77082
A,53.34936
C,45.46437
C,42.32588
A,22.19155
B,6.76646
A,89.3896
A,28.33986
D,53.96604
D,64.35836
D,60.67017
C,46.57696
C,38.55377
D,77.75208
B,16.90676
C,24.98978
D,89.35444
D,55.58363
B,76.14409
B,79.17489
C,85.08942
C,72.84285
B,20.69219
D,73.11349
B,75.42994
C,97.23419
D,47.2079
B,3.21504
D,64.67826
B,92.46563
C,74.0469
D,12.01142
D,66.06428
B,34.44782
D,79.96301
D,54.74914
C,68.54989
D,91.15292
A,56.09292
C,52.73404
C,60.9644
B,40.27065
D,82.17566
C,82.9036
D,31.4436
A,24.802
D,12.17648
C,80.15408
A,46.41524
A,76.31412
A,49.70798
C,91.33541
C,85.67255
B,38.38736
C,17.8345
D,76.41924
A,79.11455
C,36.82573
A,39.03319
B,91.65134
D,42.67079
B,89.4887
D,75.28522
D,97.4482
D,0.95397
A,97.21945
C,52.28055
C,26.39502
B,23.89144
D,35.01608
C,52.13352
B,82.00475
C,97.94951
B,19.37891
C,48.90898
C,70.72783
D,6.86694
A,12.45561
A,54.51214
D,64.395
B,27.48378
C,94.65245
D,77.74836
D,62.173
A,65.47153
C,2.84911
D,25.60236
A,0.06414
B,38.025
A,9.02101
D,61.66214
B,53.68854
B,48.52924
A,56.46912
B,53.36101
C,25.69233
C,95.83476
D,3.44366
B,5.48861
D,50.66266
D,85.55406
B,46.7528
B,71.33651
B,29.49368
D,58.80506
B,12.99145
C,18.77141
A,80.4256
C,69.8228
A,94.79478
C,48.94143
C,82.59877
A,94.59827
A,3.5034
B,54.22688
D,49.34907
D,76.2681
A,52.1484
C,12.34631
A,75.21222
D,2.96686
A,27.24775
C,75.16044
D,12.20431
B,21.13672
C,81.94456
D,12.44373
B,24.25913
A,27.57941
C,95.72773
C,29.10857
B,5.50344
C,65.24011
C,65.6269
D,2.6197
C,99.23579
B,55.50498
B,13.97678
B,0.58433
C,95.34733
A,14.14101
D,31.79121
B,17.17334
D,52.8688
C,81.06066
C,78.74748
A,20.13835
A,50.3536
B,97.6618
A,66.93195
A,94.23254
B,45.65813
A,11.06144
B,92.48982
C,34.46728
C,6.79667
A,4.36971
A,9.46826
B,18.20595
C,28.054
C,84.29535
B,55.95212
C,43.91119
D,31.90402
A,55.11688
B,27.9852
A,45.55214
A,48.778
A,1.8121
A,70.62668
C,38.8886
C,91.75834
C,4.81901
D,84.21855
A,65.35476
D,55.60826
D,91.33967
A,50.22065
D,38.13216
C,85.55681
B,64.17688
B,92.56824
C,88.31957
A,27.08708
B,12.11084
D,86.21291
A,40.46298
C,60.51247
C,74.9086
C,95.71575
D,85.26648
C,51.73952
D,10.75702
B,88.35135
B,73.31283
D,69.65156
D,97.3901
D,21.82677
A,87.83912
A,88.53266
D,36.43505
C,32.24546
C,21.16206
B,51.96532
C,80.87718
C,91.98585
B,18.0631
A,45.00976
D,77.24569
B,64.8492
D,92.94896
B,74.6783
C,13.0713
C,31.75798
D,42.73813
D,1.68668
A,41.17401
D,87.36011
C,30.01956
A,1.40595
D,31.22739
C,11.13818
D,92.28427
B,9.14651
A,86.85167
A,89.92756
B,96.6322
A,57.52646
A,94.29764
C,68.92537
B,23.15341
C,0.92175
C,9.27366
A,62.6789
A,98.33093
A,13.88362
D,96.57358
D,25.00239
C,1.24532
C,51.38052
B,63.42233
C,78.89466
B,21.58934
B,31.61641
C,6.97879
B,88.73686
C,13.52441
C,60.59293
C,93.73412
D,3.05724
B,67.2808
B,43.03188
A,15.23941
A,50.70824
B,26.89713
B,24.5289
A,13.91181
C,41.71315
B,12.24536
C,73.85818
B,33.22747
D,86.05004
C,74.29737
C,9.78452
C,35.98666
B,70.38706
D,53.96212
B,4.6034
C,57.03629
D,84.70335
A,65.86331
C,92.53967
C,76.6087
C,81.56111
D,35.48394
B,12.52675
D,61.37532
D,66.24794
B,69.14489
D,30.44328
C,37.14148
A,89.16959
C,71.718
C,46.87391
D,98.43408
B,72.36622
A,4.6522
A,89.95742
D,85.22265
C,63.81857
A,54.7003
A,33.25221
B,59.49592
D,48.68306
C,55.79418
D,24.34633
A,69.11917
D,19.12426
D,71.21221
C,83.33834
B,72.6033
C,29.67804
D,54.39238
D,33.50996
C,4.50068
D,17.79166
D,89.93918
D,60.54681
C,15.97958
D,36.67941
C,9.06645
C,88.37724
C,91.52925
C,92.9355
D,34.39595
B,19.43251
A,4.10351
C,61.39574
B,9.39603
D,83.61751
C,85.53597
B,69.73113
A,88.74349
A,62.88303
D,8.27428
B,74.13809
A,29.61575
D,50.98239
D,85.97893
A,1.54547
C,56.28789
C,88.07307
D,40.19574
A,76.96679
C,31.56911
C,15.24006
B,98.29641
A,72.39068
C,40.01979
C,75.40022
D,40.35907
B,26.03901
C,40.70075
B,89.56433
A,2.7467
D,72.19064
A,62.03388
A,57.16926
A,72.43307
D,9.74151
A,3.32414
A,33.29998
A,22.58273
B,51.457
C,38.50768
D,41.97474
A,65.10818
B,29.47915
A,90.90752
D,66.76493
C,47.29768
C,41.90243
B,72.10387
B,89.66112
C,45.07905
D,30.96661
D,63.40902
D,58.41916
B,64.6607
C,86.1628
B,0.58239
C,69.07462
A,99.10422
A,47.7389
C,90.70961
B,15.13407
D,70.49065
D,86.61516
C,88.48605
D,14.51461
B,75.71732
B,9.22507
A,99.73976
D,5.81816
A,26.73783
C,86.62653
D,55.76902
B,89.19502
C,45.09858
D,86.0846
B,58.86708
D,55.34468
A,78.16789
C,22.19623
B,43.49265
A,96.98104
B,31.46748
A,61.84632
B,81.48099
B,29.26632
A,47.24435
A,22.92371
C,55.37208
C,30.09797
B,89.16901
B,10.19196
B,59.01228
A,97.31929
D,28.20028
B,7.3998
D,60.56248
B,64.9562
A,21.09524
A,5.11807
B,48.74419
A,12.51149
C,36.6962
C,92.48697
A,45.20805
C,8.42084
D,72.0796
B,15.98901
B,71.09756
A,36.75696
D,74.58492
D,50.60775
A,11.4487
C,40.56581
A,63.87647
D,6.96677
A,11.57275
D,66.07588
D,86.24698
A,46.94483
B,31.48023
C,44.0339
B,13.52416
B,23.98255
A,95.8945
C,85.85214
A,42.92969
A,71.40302
A,87.87584
C,67.75229
A,44.41283
B,38.6049
C,62.8621
D,10.67239
B,70.24604
C,10.08163
C,80.01582
A,81.15974
A,96.39416
A,20.23637
C,91.96712
D,31.38721
A,95.25163
B,65.93038
B,14.18244
C,32.63638
D,32.81217
D,1.6079
A,73.28127
D,90.01768
B,14.1216
A,67.9896
A,10.56031
D,44.89315
A,44.88807
B,5.57624
B,31.21759
A,78.34575
C,62.64274
C,69.17551
B,62.60855
A,34.46244
A,38.64852
B,0.52652
C,8.42417
D,91.02717
B,4.05702
D,80.93186
D,27.52537
B,28.00496
C,90.24252
D,14.81428
C,54.16865
D,80.97796
A,33.29339
C,79.1011
D,47.63451
B,41.56162
B,84.5634
D,20.64543
C,46.47852
C,89.34607
C,19.06414
C,36.35552
C,80.17643
B,41.55274
D,90.83362
A,44.62356
B,51.2344
B,9.56037
B,41.28025
C,42.82135
A,73.90756
A,40.03554
A,67.31071
A,15.17517
D,40.89723
A,30.34357
B,9.38171
A,71.2815
D,63.3802
C,65.50847
D,77.09354
B,3.11126
C,6.59555
D,56.24455
C,97.34214
B,40.83808
D,52.63355
C,47.65782
D,14.41554
A,61.32309
A,49.42877
B,98.36453
B,39.65335
D,52.35129
B,31.8953
A,31.79147
D,24.01839
D,11.94187
A,47.92079
B,18.30477
C,24.3989
C,4.07939
A,91.61294
C,72.94742
C,2.70154
D,62.97929
D,89.43894
B,81.28078
D,78.297
D,2.78427
C,80.75946
A,67.53421
D,10.1513
D,81.85083
A,14.01922
A,89.21816
B,46.86827
D,5.27737
D,54.41906
D,86.88022
A,34.37648
B,69.39282
B,2.26961
B,22.86899
A,43.16202
D,17.95248
C,39.19046
B,35.48295
C,51.29172
C,17.78792
A,84.48807
C,45.73606
B,83.73317
A,69.15525
D,78.61072
A,15.33916
C,83.95176
A,48.25327
D,81.8029
A,14.54046
A,0.6961
A,73.53596
C,77.93077
B,90.51103
D,33.24816
B,82.69663
B,37.62309
D,13.75691
D,91.21854
B,62.22798
B,22.27539
A,65.2297
D,86.76026
B,37.24122
D,99.81248
D,23.99433
D,84.80314
D,99.14252
C,72.02443
A,24.51085
B,5.1374
C,66.2175
C,61.36007
C,11.89537
D,46.47161
B,44.99243
B,30.94011
D,56.98854
C,37.53097
B,30.55117
A,5.8734
B,9.34819
A,65.40433
C,95.17967
C,59.4351
C,37.2648
D,16.09174
B,67.0765
B,92.43932
D,84.73495
C,98.32621
A,86.93949
A,98.41172
B,38.97073
C,95.2266
B,47.7435
A,34.45614
B,27.26497
A,93.6944
D,17.91227
A,22.21225
D,40.27374
C,39.38486
A,18.06042
D,53.06819
D,11.5505
C,57.98664
A,3.12859
B,83.60226
C,96.6652
A,97.08151
D,39.5605
B,85.64529
B,97.57891
A,18.75756
A,31.11205
D,74.30035
C,77.11772
A,52.78983
B,16.10971
C,43.79058
D,42.60113
C,76.09555
A,50.12275
A,44.84649
B,6.2666
B,23.63316
B,12.28879
D,29.59641
D,58.87896
D,41.66461
A,71.67527
B,20.89708
C,87.50897
A,95.75354
B,24.67611
A,65.61218
D,11.73137
C,41.83357
A,56.67612
D,7.16215
B,90.42392
B,3.01294
D,34.30292
C,99.5083
A,57.38062
A,52.8087
A,50.13953
A,41.47558
D,29.25844
B,69.26012
D,67.04736
B,60.27721
B,25.54457
B,65.85044
A,97.11369
C,98.91008
C,36.22101
D,96.40918
D,51.67739
C,31.86744
A,64.33789
D,87.61261
A,95.77199
B,11.40067
D,57.10454
B,40.0841
B,77.34336
C,33.65063
A,94.0264
A,87.30316
C,62.03812
B,62.36492
C,92.48582
C,1.12274
D,6.94282
C,44.76804
C,61.10645
B,72.8945
B,62.73527
D,39.62442
D,81.4017
A,75.56472
C,21.81194
C,18.28398
B,95.14215
D,22.53629
D,28.62889
A,14.1405
B,3.04625
C,10.44379
B,89.32537
D,52.34158
B,54.65843
B,51.45283
C,56.42249
D,91.89544
D,94.98112
D,70.99067
A,53.30467
C,57.5021
B,86.15566
D,83.79598
D,80.98022
A,99.45853
B,50.11191
B,54.21784
A,38.55428
C,67.79322
D,4.59322
B,73.88633
A,63.59452
B,25.35273
A,74.77012
A,77.32044
A,47.94105
B,62.47481
B,47.95172
B,2.1914
B,62.66368
A,39.42008
A,2.97709
B,97.12376
D,16.76271
D,63.20569
B,46.05197
D,45.06578
B,83.48686
D,81.88939
B,46.51546
C,47.28476
D,62.38666
C,36.68874
B,63.30565
D,76.65437
C,62.63895
A,81.3769
D,48.5886
C,51.87292
A,13.58215
B,9.60454
C,59.23904
B,14.13813
D,17.66615
A,77.87795
A,88.32754
C,88.35828
B,52.33734
C,87.51463
B,98.07582
B,82.45943
D,97.1067
D,30.06095
B,88.37783
B,78.879
C,3.71892
B,54.25382
C,71.46828
B,96.48466
A,35.94905
C,26.36121
D,72.10901
D,41.40283
B,4.32475
C,29.06353
C,54.28422
A,59.81174
C,82.23806
A,22.92594
B,16.07575
B,83.8064
C,92.82332
B,58.51038
B,63.2106
C,89.0946
D,68.55781
C,20.83717
B,24.42822
A,52.36764
D,47.31876
B,60.89158
A,27.07551
C,47.95938
B,51.96412
D,69.91809
B,70.42153
B,60.28822
B,40.62613
D,55.90955
C,67.86729
C,81.0202
D,90.33899
D,44.44507
B,34.68441
A,68.10771
C,28.93721
C,19.37641
D,95.14196
C,44.87062
D,76.35477
C,40.52787
D,90.32009
A,24.86391
D,67.73324
D,76.93975
A,52.72115
A,43.5221
C,26.028
A,16.61828
B,7.50847
D,18.72656
A,6.4083
A,48.21641
D,45.49875
C,22.06495
A,76.5445
D,83.68477
C,46.64992
B,58.60189
D,14.41487
A,42.60449
C,34.70511
D,86.82465
D,31.32913
D,17.96522
C,12.32889
B,3.48252
A,0.76973
C,99.22367
C,49.36621
B,14.676
A,95.9519
D,93.94068
B,19.94034
C,27.96325
B,72.68188
D,44.91442
C,56.94898
C,59.40318
A,28.88678
B,22.09393
B,47.84332
A,30.93331
C,60.25913
C,75.60084
C,54.61349
A,47.14631
C,47.89018
C,98.04025
C,56.62371
D,4.78572
A,41.39677
C,99.71972
C,57.38276
C,66.7635
D,96.97749
B,4.72511
D,1.45976
A,50.66362
A,66.87168
B,18.5464
A,55.20979
C,87.44043
D,23.69129
A,38.50431
D,35.39291
A,1.15572
D,83.50749
C,0.06101
D,51.21801
C,80.08402
A,51.82991
C,99.90899
B,67.4402
B,60.23864
C,27.01614
B,46.94757
C,96.95627
D,19.36014
A,73.60956
D,29.4013
C,95.44348
C,66.75459
B,77.30409
D,38.42738
C,70.07144
B,76.44471
A,27.32389
B,2.46975
A,71.50439
A,52.09855
D,65.17778
B,75.80449
C,81.30775
C,42.65529
C,96.28076
B,65.68761
D,35.64907
C,84.09874
C,35.42442
B,19.06918
A,67.33757
C,40.16413
D,7.47804
C,5.47889
D,61.5771
A,37.27304
A,54.89634
D,97.22686
C,89.40502
A,49.01809
B,50.27175
A,47.93915
A,95.55791
B,11.58101
D,28.01736
D,91.72391
D,85.92334
A,24.48088
B,72.60504
C,70.12922
A,78.53711
A,2.01817
D,24.32558
D,64.37828
A,60.40184
D,60.04373
A,31.62082
D,65.59233
A,92.30612
B,84.08053
D,35.53669
C,63.81568
B,17.57464
C,30.02476
A,22.00712
B,43.70834
D,35.38813
C,71.78525
A,62.68219
A,98.07762
B,40.78383
B,13.2253
A,97.56973
C,6.97732
A,74.05275
A,28.03139
C,14.7071
C,11.28395
A,7.39638
C,46.23852
A,35.07666
A,72.46642
C,56.79761
B,61.87471
A,83.17949
D,60.52765
C,59.55647
B,65.51465
C,92.41876
A,25.18664
A,21.44601
B,88.42135
C,82.76533
D,62.46508
A,24.77115
C,86.22016
B,91.93022
B,23.55104
A,28.04594
B,11.7392
D,5.74896
B,11.1727
B,12.39311
A,4.88571
A,31.93342
B,46.55772
D,92.01024
C,44.82512
D,24.80695
D,90.78777
B,95.16539
D,40.42098
A,56.68209
C,51.33945
A,7.99465
C,61.53929
B,72.62903
D,72.26096
B,33.31392
A,15.31893
D,47.50482
B,99.81836
C,77.07149
C,80.01055
B,61.16578
B,13.22033
C,1.15006
C,78.59075
C,27.85155
C,58.97291
D,81.17855
D,45.69122
C,13.21498
A,81.83858
A,18.19851
D,72.71197
A,70.54137
B,61.21467
C,70.41998
D,71.09704
A,32.62301
B,13.30742
D,31.9428
A,77.16578
D,60.67097
A,58.94037
C,53.83321
C,14.15865
D,65.27664
C,88.16594
C,7.41085
D,96.64076
D,23.09878
C,57.38369
B,43.64188
A,70.25243
A,97.10768
C,33.95211
A,70.24958
D,66.54337
D,81.90969
B,49.35414
C,71.64774
D,68.67226
D,34.70711
B,65.52381
B,97.62579
D,84.73201
C,34.47238
C,44.82743
A,23.05165
D,61.65807
D,32.91752
A,40.84573
C,66.76905
A,64.41135
D,11.51065
C,15.39458
D,1.17949
C,49.98833
D,33.27803
B,27.67179
A,35.73734
C,68.00309
B,21.94959
C,41.4564
D,67.59654
D,97.19304
D,87.30411
B,53.18468
A,37.42994
B,71.41366
B,68.97487
D,37.52708
A,42.50028
A,54.72759
B,11.33887
C,10.83739
C,60.71087
D,47.44366
B,61.19047
B,55.96528
D,82.59286
B,76.95866
D,32.1502
C,39.62393
A,73.25097
C,52.11568
D,60.99638
B,63.10273
C,63.20065
B,85.87967
C,56.3532
C,35.5981
D,76.41514
A,18.14822
B,62.98114
B,42.09344
C,33.40727
C,35.04457
B,14.06465
C,88.07615
A,25.29388
B,59.3461
C,34.41874
A,57.98171
D,3.7847
C,37.25674
C,76.54835
A,40.16225
D,24.14179
B,33.04225
B,47.05279
C,43.93328
D,95.29346
C,25.80629
B,67.26993
D,65.97852
D,16.57217
A,31.01836
B,81.66291
D,30.53405
A,2.77517
C,86.30015
A,42.1502
A,79.43732
C,9.27907
A,12.81432
C,99.9345
C,98.01686
B,1.70763
B,82.21127
D,83.79538
A,13.34835
B,58.6207
A,14.00918
C,65.0352
A,62.46369
D,86.80867
B,42.65142
C,31.61222
A,76.5322
C,27.79975
C,26.17187
C,91.19888
C,39.59069
A,46.53957
C,57.08241
A,95.64474
D,29.17632
A,74.2205
D,8.97835
B,89.8023
C,15.17958
D,41.60188
D,29.42716
C,30.92112
D,21.21301
D,95.14983
B,2.77542
A,20.998
B,59.16842
B,81.6092
C,33.90207
A,9.98605
C,28.93689
C,46.96893
C,97.85947
B,5.71166
B,41.25695
C,76.37764
D,67.10423
C,69.13116
B,74.67137
A,6.89969
B,50.19736
A,98.32304
B,23.28491
B,12.27065
C,86.02526
D,26.80037
D,1.16433
A,72.97716
C,77.86656
A,55.08276
D,82.30577
D,27.4834
A,42.54116
A,55.31179
A,77.92054
A,7.57968
A,99.57455
A,41.57423
B,99.70782
C,82.73993
D,3.31371
B,59.55539
D,20.25404
B,68.55912
A,62.35446
A,33.74758
A,25.69554
D,4.73048
B,76.97783
C,33.43063
D,22.98626
C,28.05072
A,56.29402
C,78.07908
A,86.99651
C,21.49656
C,71.76405
C,2.52617
B,55.8236
B,12.8294
B,14.47466
D,9.67153
D,7.40366
D,48.13145
A,22.10964
D,61.67833
B,23.45173
A,5.61348
A,68.26252
B,23.29842
C,32.00711
C,79.81107
D,5.51813
A,36.72764
C,7.97642
A,28.92979
D,18.87907
D,69.20116
D,15.14363
D,73.68719
B,82.11885
A,98.64365
A,44.8436
D,43.22652
D,91.4649
A,79.87107
A,76.36425
B,86.41435
D,61.91318
A,94.7379
C,72.36352
C,77.90927
A,97.06702
D,38.10839
A,74.34442
D,96.2938
A,97.53371
B,40.4093
D,59.32426
C,1.60251
A,37.91785
B,95.90461
C,77.52309
C,29.16151
D,62.21974
B,38.98548
A,92.52883
C,48.62342
C,58.33701
C,96.60756
C,44.58508
D,47.57834
B,21.78551
D,72.61847
D,36.25967
D,16.20047
D,67.28071
B,78.23695
D,11.95099
B,20.9265
C,45.65603
C,94.07932
A,50.38822
A,65.74725
B,28.15331
B,11.23497
D,52.04695
C,6.58786
D,49.33069
A,23.9639
A,13.48616
C,67.2384
C,8.99181
D,11.80395
C,77.31674
B,25.72453
D,6.36206
D,63.71092
B,94.1923
A,31.73825
B,50.19205
C,98.68195
C,38.49491
B,75.31223
B,6.76384
A,85.71135
D,7.66621
D,94.82995
B,46.81413
D,96.3032
A,12.28468
A,42.6568
D,14.15748
C,2.25681
B,99.3266
A,8.61856
D,41.94558
C,89.14806
C,20.09456
D,78.2709
B,11.08143
A,4.36906
B,28.42766
D,12.36755
D,72.39833
B,32.4753
D,77.68166
B,3.04652
D,71.36006
B,94.27006
D,64.85901
A,3.59621
C,17.60973
D,67.90577
A,13.07431
B,42.83659
B,84.44932
A,24.49949
A,30.59675
A,33.91861
A,47.51062
A,56.26655
A,40.23026
D,74.32775
C,78.12012
A,13.59504
B,40.12829
D,81.03121
A,41.76212
A,11.25419
D,36.75143
D,6.67881
C,58.67378
C,40.73458
B,22.64254
B,62.16232
D,61.35519
A,38.65693
A,39.36763
C,51.64154
A,18.02262
A,10.8885
A,62.50357
D,42.26649
D,75.93651
A,33.75846
D,5.16552
C,79.5393
D,29.68856
C,51.06798
C,57.30865
D,26.56793
A,84.77826
A,77.06677
B,64.92488
D,77.2348
D,72.1746
B,69.27196
C,19.60271
B,96.33359
D,59.74742
A,7.52328
D,56.64394
C,61.45666
B,46.78807
B,31.45665
B,1.29107
B,32.97966
D,9.29032
D,80.6128
A,80.31225
C,78.43404
B,74.79695
A,15.12431
D,20.79981
C,84.82205
B,68.85134
A,33.06815
B,51.49686
B,17.52873
D,0.65377
D,44.3496
D,63.451
B,48.93232
C,2.17336
D,93.95152
A,16.42194
C,81.93635
C,65.17489
C,52.21344
A,43.34047
B,8.04623
C,78.49784
C,52.94007
D,60.79155
C,33.39105
D,53.63917
D,79.12531
A,65.3217
B,74.29546
A,93.38861
A,61.95709
A,53.05178
B,5.04276
A,10.87902
C,57.6572
C,75.70234
D,63.67271
A,0.13728
D,75.02171
C,22.32624
A,18.50495
D,11.03478
B,21.61471
D,63.42369
B,48.92058
A,92.25633
D,12.01557
D,68.84644
B,44.64538
B,50.26984
A,30.49908
C,7.03619
B,85.82641
A,50.96834
A,13.97107
A,25.09381
A,80.61906
D,82.49682
B,22.24862
D,71.46347
B,51.4591
C,64.73237
C,4.78586
B,44.21735
A,53.17668
A,1.76311
D,84.99605
C,12.08848
B,97.96674
D,20.09423
C,45.30535
B,54.46319
B,28.37652
C,87.61508
A,65.92088
D,12.20497
C,74.15378
B,27.64882
B,9.73283
A,69.19791
B,39.77732
D,24.27219
A,38.2922
C,29.00237
A,56.935
C,42.76056
B,24.10331
D,49.83569
D,7.28329
A,25.3124
D,7.96856
C,42.5544
D,98.46577
B,76.32427
A,17.60861
C,15.68993
B,11.13783
A,47.12046
C,45.21929
D,91.66907
D,55.8561
A,99.52308
C,13.15219
C,10.86641
B,20.34332
C,17.86663
B,25.91738
C,48.51029
A,12.0493
A,72.11531
B,63.75052
A,29.73311
C,95.32251
A,32.60559
A,13.48626
C,59.11567
A,43.30562
A,9.37368
B,79.68292
B,77.82279
B,97.05366
A,89.39401
C,73.81149
A,73.24034
D,17.62492
C,67.53347
A,46.50276
C,74.48788
B,78.0262
C,18.90567
B,29.30695
A,17.28191
D,66.74037
B,49.43514
C,40.00567
B,30.75102
D,55.72639
A,90.94442
B,44.55277
C,45.09143
B,99.89976
C,24.73151
B,48.99852
C,80.41906
A,71.56109
D,40.25539
A,83.0826
D,97.72291
A,14.94869
B,38.38117
B,51.75593
D,87.97898
D,88.81582
D,25.47541
A,29.81582
B,22.12282
B,72.04533
A,49.91771
C,40.25156
C,64.07725
A,51.87303
B,89.99426
C,23.46346
B,74.15396
C,76.1164
D,13.92247
A,65.31664
B,75.09992
C,32.48114
A,57.55109
A,11.59912
C,84.37
B,5.61383
A,99.69827
A,10.9548
D,28.93457
B,14.83499
D,96.25784
D,10.39407
C,73.53376
A,0.95325
D,15.84141
D,51.8756
A,85.39007
B,56.86008
D,3.15031
C,30.32722
C,56.46659
C,67.71116
A,18.06147
D,29.96481
A,60.92062
B,65.99673
D,50.65742
B,41.93708
D,82.84123
A,68.45187
C,58.9846
D,60.25877
C,98.7081
D,46.01236
A,15.81397
C,72.69428
B,71.06156
B,87.96223
D,62.85836
B,97.80362
D,44.3828
D,95.0786
B,75.50308
A,0.82284
C,83.45419
A,60.01518
D,48.48513
B,94.85767
A,46.32393
D,22.206
A,72.3547
D,10.44857
B,18.43855
D,61.27784
D,88.58984
A,34.12822
C,59.21138
C,90.67928
C,67.74847
C,60.80532
D,3.69051
C,63.60308
B,66.912
C,80.96287
D,13.66594
A,84.99401
A,28.47038
C,68.76496
B,56.45899
B,3.76315
B,12.82432
B,87.96861
B,70.30657
B,99.12497
A,57.77961
A,16.53063
A,70.27418
B,16.36077
B,11.46666
B,43.20658
A,48.8936
D,42.79704
B,38.9954
A,35.91168
C,44.78962
A,63.81464
A,56.04191
A,40.47156
C,45.59277
D,52.62514
D,2.73576
B,60.34218
C,42.10017
C,32.92185
D,46.85534
C,34.1518
B,19.11224
B,22.01112
C,68.06682
A,98.09283
A,78.99495
A,48.31026
C,2.51338
C,59.57211
A,56.47809
B,40.47967
D,19.68668
A,4.06071
C,49.57694
D,43.50399
B,47.298
B,56.28774
B,9.57528
D,95.47469
A,25.83868
D,14.7992
B,15.85191
B,4.16388
D,77.59948
C,12.61404
D,67.40833
C,31.00845
B,33.97005
B,81.99853
B,74.25639
D,97.19071
D,18.38693
C,76.51041
A,98.44332
B,65.10735
D,63.1247
C,58.19184
A,49.57008
C,46.60783
A,15.298
A,76.0505
D,84.02135
D,81.38478
A,23.74784
B,63.58392
A,63.66774
B,24.01719
A,50.92066
A,19.1659
D,22.32198
B,10.44406
B,54.47308
D,51.32669
B,42.18089
D,70.2545
A,85.96206
A,99.87986
C,60.67893
B,52.75866
C,96.92338
A,44.06735
D,81.93481
B,45.89376
D,34.04618
A,93.81788
A,68.03977
D,91.31042
B,2.01455
B,54.0457
B,51.0632
D,89.97812
D,41.91926
D,91.67637
D,75.1491
D,23.9997
B,70.03678
B,10.15679
B,90.44265
D,82.25562
C,17.36662
D,93.97345
A,89.46571
D,90.45516
B,86.6655
B,34.80948
D,53.92942
B,62.97171
D,41.40629
C,81.07873
A,19.57092
D,10.50195
D,97.85942
A,29.8506
C,78.78881
A,91.06435
A,4.15225
B,83.69306
B,4.92385
D,90.82918
C,18.08533
A,33.02594
B,82.60274
D,89.58652
A,39.14964
A,2.66351
D,6.64283
B,62.0058
C,44.13866
B,22.86755
B,70.45096
